file_id,reference,nuance,genesys,microsoft
9142004464370000251_NaimaF,oui j'arrive de la banque chuis allée faire un emprunt un prêt personnel pour [hésitation] pour payer la carte de crédit mastercard au complet là je vois sur mon compte qu'elle n'est pas [hésitation] c'est pas encore rentré dans le compte mastercard mais mon le mon agent m'avait dit que c'était effectif tout de suite ce que je souhaiterais faire aujourd'hui ça serait diminuer la marge de crédit s'il vous plaît est ce que c'est possible ?,oui j'arrive de la banque je suis allé faire un emprunt un prêt personnel pour pour payer la carte de crédit mastercard au complet là je vois sur mon compte qu'il n'est pas c'est pas encore entré dans le compte mastercard mais mon le mon agent m'avait dit que c'était effectif toute de suite ce que je souhaiterais faire aujourd'hui ça serait diminué la marge de crédit s'il vous plaît est ce que c'est possible,oui j'arrive de la banque je suis allé faire un emprunt un prêt personnel pour pour payer la carte de crédit mastercard complet là je vois sur mon compte qu'elle n'est pas c'est pas encore rentré dans le compte mastercard on le agent avait m'avait dit que c'était effectif tout dessus que je souhaiterais faire aujourd'hui ça serait diminue la marche de crédit s'il vous plaît est ce que c'est possible,oui j'arrive de la banque je suis allée faire un emprunt prêt personnel pour pour payer la carte de crédit mastercard complet là je vois sur mon compte qu'elle n'est pas c'est pas encore rentré dans le compte mastercard mais mon le mon agent avait m'avait dit que c'était effectif tout de suite ce que je souhaiterais faire aujourd'hui ça serait diminuer la marge de crédit s'il vous plaît est ce que c'est possible?
9142004464370000251_NajatS,oui j'arrive de la banque chuis allée faire un emprunt un prêt personnel pour [hésitation] pour payer la carte de crédit mastercard au complet là je vois sur mon compte qu'elle n'est pas [hésitation] c'est pas encore rentré dans le compte mastercard mais mon le mon agent m'avait dit que c'était effectif tout de suite ce que je souhaiterais faire aujourd'hui ça serait diminuer la marge de crédit s'il vous plaît est ce que c'est possible ?,oui j'arrive de la banque je suis allé faire un prix personnel pour pour payer la carte de crédit mastercard au complet là je vois sur mon compte qu'il n'est pas encore rentré dans le compte mastercard mais mon le mon agent m'avait dit que c'était effectif tout d'suite ce que je souhaiterais faire aujourd'hui ça serait diminué la marge de crédit s'il vous plaît est ce que c'est possible,oui j'arrive de la banque je vais aller faire un emprunt un pré personnel pour pour payer la carte de crédit mastercard au complet là je vois sur mon compte qu'elle n'est pas c'est pas encore dans le compte mastercard mais bon le mon agent il avait dit que c'était effectif tout de suite ce que je souhaiterais faire aujourd'hui ca serait diminue la marge de crédit s'il vous plaît est ce que c'est possible,oui j'arrive de la banque je suis allé faire un emprunt un prêt personnel pour pour payer la carte de crédit mastercard au complet là je vois sur mon compte qu'elle n'est pas c'est pas encore rentré dans le compte mastercard mais mon le mon agent m'avait dit que c'était effectif tout de suite ce que je souhaiterais faire aujourd'hui ça serait diminuer la marge de crédit s'il vous plaît est ce que c'est possible?
9142004906950000251_Anne,bon moi j'ai eu un appel ce matin quelqu'un qui disait qu'on essayait de frauder dans mon compte de banque c'est le monsieur qui était très insistant et il disait que c'est la banque [mot] de toronto l'appel c'est une fraude nationale en tout cas fait que là il m'a demandé lequel appareil j'utilisais et il m'a fait ouvrir mon ordinateur et tout et là quand j'ai vu que c'était marqué [mot] point com puis qu'il y avait une alerte j'ai refusé de de rentrer dans le système qui me disait fait que là le monsieur était pas content mais je comprends pas qu'il ait eu mon numéro de téléphone,bon moi j'ai un appel ce matin quelqu'un qui disait qu'on essayait de frauder dans mon compte de banque c'est le monsieur qui était très insistant il disait que c'est la banque de toronto l'appel c'est une fraude national en tout cas c'est plein de ma demandé lequel appareil j'utilisais ma fois mon ordinateur et tout là quand j'ai vu que c'était marqué com y'avait une alerte j'ai refusé de rentrer dans le système qu'il disait que le monsieur était pas content mais je comprends pas mon numéro de téléphone,comme j'ai un appel ce matin quelqu'un qui disait qu'on essaie trader dans mon compte de banque c'est monsieur qui était très instant je disais que c'est la banque de toronto la test pro national en tous cas et quel m'a demandé le quel appareil j'utilisais et ma faire mon ordinateur et tout et là quand j'ai vu que c'était marqué mon point com ave le j'ai refusé de rentrer dans le système qui disait ce que le monsieur était pas content mais je comprends pas qu'il a mon numéro de téléphone,bon moi j'ai eu un appel ce matin quelqu'un qui disait qu'on essayait de frauder dans mon compte de banque s'il ne sut qui était très insistant il disait que c'est la banque mot de toronto l'appel c'est une fraude nationale en tout cas c'est clair m'a demandé lequel appareil j'utilisais et m'a fait ouvrir mon ordinateur et tout et là quand j'ai vu que c'était marqué mot et com puis qu'il y avait une alerte j'ai refusé de rentrer dans le système qui disait que le monsieur était pas content mais je comprends pas qu'il a eu mon numéro de téléphone 
9142004906950000251_NaimaF,bon moi j'ai eu un appel ce matin quelqu'un qui disait qu'on essayait de frauder dans mon compte de banque c'est le monsieur qui était très insistant et il disait que c'est la banque [mot] de toronto l'appel c'est une fraude nationale en tout cas fait que là il m'a demandé lequel appareil j'utilisais et il m'a fait ouvrir mon ordinateur et tout et là quand j'ai vu que c'était marqué [mot] point com puis qu'il y avait une alerte j'ai refusé de de rentrer dans le système qui me disait fait que là le monsieur était pas content mais je comprends pas qu'il ait eu mon numéro de téléphone,bon moi j'ai eu un appel ce matin quelqu'un qui disait qu'on essaiyait de frauder dans mon compte de banque c'est le monsieur qui était très des assistants il disait que c'était la banque de toronto l'appel c'est une fraude nationale en tout cas c'est que là il m'a demandé lequel appareil j'utilisais ils m'a fait ouvrir mon ordinateur et tout là quand j'ai vu que c'était marqué com puis qu'il y avait une alerte j'ai refusé de rentrer dans le système qui me disait fait que là le monsieur était pas content mais je comprends pas là qui m'ont eu mon numéro de téléphone,you said moi j'ai eu un appel ce matin quelqu'un qui disait qu'on essaye de frauder dans mon compte de banque c'est le monsieur qui était très insistant et il disait que c'est la bonne que lorente de toronto l'appel est une fraude nationale en tout cas c'est que là il m'a demandé quel appareil utilisé il m'a fait ouvrir mon ordinateur et tout est là quand j'ai vu que c'était marqué vous le in comme puis qu'il y avait une alerte j'ai refusé de de rentrer dans le système qui me disait c'est que là le monsieur était pas content mais je comprends pas qui a mon eu mon numéro de téléphone,bon moi j'ai eu un appel ce matin quelqu'un qui disait qu'on essayait de frauder dans mon compte de banque c'est le monsieur qui était très insistant et il disait que c'est la banque que le rhum de toronto la paix c'est une fraude nationale en tout cas c'est que là il m'a demandé lequel appareil j'utilisais il m'a fait ouvrir mon ordinateur et tout est là quand j'ai vu que c'était marque et com puis qu'il y avait une alerte j'ai refusé de de rentrer dans le système qui me dise c'est que là le monsieur était pas content mais je comprends pas qu'il est mon eu mon numéro de téléphone
9142004906950000251_NajatS,bon moi j'ai eu un appel ce matin quelqu'un qui disait qu'on essayait de frauder dans mon compte de banque c'est le monsieur qui était très insistant et il disait que c'est la banque [mot] de toronto l'appel c'est une fraude nationale en tout cas fait que là il m'a demandé lequel appareil j'utilisais et il m'a fait ouvrir mon ordinateur et tout et là quand j'ai vu que c'était marqué [mot] point com puis qu'il y avait une alerte j'ai refusé de de rentrer dans le système qui me disait fait que là le monsieur était pas content mais je comprends pas qu'il ait eu mon numéro de téléphone,bon moi j'ai un appel ce matin quelqu'un qui disait qu'on essaie dans mon compte de banque c'est le monsieur qui était très insistant il disait que c'est la banque toronto l'appel c'est une fraude national en tout cas fait que là il m'a demandé lequel appareil j'utilisais ils m'a fait ouvrir mon ordinateur et tout là quand j'ai vu que c'était marqué com puis qu'il y avait une alerte j'ai refusé vingt deux rentré dans le système qui me disait fait que là le monsieur était pas content mais je comprends pas qu'il est mon numéro de téléphone,bon moi je suis un appel ce matin quelqu'un qui disait qu'on essaie de frauder dans mon compte de banque c'est le monsieur qui était très insistant et de vexer la banque eva de toronto l'appel c'est une fr nationale en tout cas c'est que là il m'a demandé lequel appareil utilisé il m'a souris mon ordinateur et tout et là quand j'ai vu que c'était marqué au point com puis y avait une aller j'ai refusé de de rentrer dans le système qui me disait c'est que là le monsieur était pas content mais je comprends pas qu'il a eu mon numéro de téléphone,bon moi j'ai un appel ce matin quelqu'un qui disait qu'on essaye de frauder dans mon compte de banque c'est le monsieur qui était très insistant et il disait que c'est la banque qui avait de toronto l'appel c'est une fraude nationale en tout cas fait que là il m'a demandé lequel apparaît j'utilisais il m'a fait ouvrir mon ordinateur et tout et là quand j'ai vu que c'était marqué bla et com puis qu'il y avait une alerte qui refusait de de rentrer dans le système qui me disait fait que là le monsieur était pas content mais je comprends pas qu'il a eu mon numéro de téléphone
9142008029990000251_Anne,ouais c'est ça je vous appelle parce que j'ai essayé de payer ma ma marge de crédit à partir de de mon courriel j'ai j'ai envoyé de de d'argent sur mon courriel [agent dit: oui] après ça je voulais faire un transfert mais aussi tôt quand quand apparaître de banque nationale j'ai tout de suite le le le problème technique c'est comme si transfert il s'est comme bloqué ou quelque chose,ouais c'est ça je vous appelle parce que j'ai essayé de payer ma ma marge de crédit à partir de mon courriel j'ai j'envoyé de l'argent sur mon courriel après ça je veux faire un transfert mais aussitôt quand quand apparaît de banque nationale j'ai tout d'suite le le le problème technique c'est comme si transfert il c'est comme bloqué ou quelque chose,ouais c'est ça je vous appelle parce que j'ai essayé de payer ma ma marche de crédit à partir de dans mon courriel j'ai envoyé de d'argent sur mon courriel après ça je vais faire un transfert mais hasta quand quand arrête de banque nationale c'est tout de suite le le le le problème technique c'est comme si transfert c'est comme bloqué ou quelque chose,ouais c'est ça je vous appelle parce que j'ai essayé de payer ma ma marge de crédit à partir de de mon courriel j'ai j'ai envoyé de d'argent sur mon courriel après ça je vais faire un transfert mais aussitôt quand quand apparaître de banque nationale j'ai tout de suite le problème technique c'est comme si transfert et c'est comme bloqué ou quelque chose
9142008029990000251_NaimaF,ouais c'est ça je vous appelle parce que j'ai essayé de payer ma ma marge de crédit à partir de de mon courriel j'ai j'ai envoyé de de d'argent sur mon courriel [agent dit: oui] après ça je voulais faire un transfert mais aussi tôt quand quand apparaître de banque nationale j'ai tout de suite le le le problème technique c'est comme si transfert il s'est comme bloqué ou quelque chose,ouais c'est ça je vous appelle parce que j'ai essayé de payer ma ma marge de crédit à partir de mon courriel et j'ai envoyé de de d'argent sur mon courriel après ça je voulais faire un transfert mais aussitôt quand quand apparaître de banque nationale j'ai tout de suit le le problème technique c'est comme si transfert il c'est comme bloqué ou quelque chose,ouais c'est ça je vous appelle parce que j'ai essayé de payer ma ma marche de crédit à partir de mon courriel et j'ai envoyé de de d'argent sur on courriel après ça je voulais faire un transfert mais aussi tout quand quand apparaître de banque nationale j'ai tout de suite le le le problème technique c'est comme si transfert il s'est comme bloqué ou quelque chose,ouais c'est ça je vous appelle parce que j'ai essayé de payer ma ma marge de crédit à partir de mon courriel et j'ai envoyé de de l'argent sur mon courriel après ça je voulais faire un transfert mais aussitôt quand quand apparaître de banque nationale j'ai tout de suite le problème technique c'est comme si transfert il s'est comme bloqué ou quelque chose
9142029864340000251_Anne,[hésitation] oui bonjour j'ai parlé à une autre personne d'avance avant toi [hésitation] c'était concernant c'est parce qu'on s'est fait piraté notre courriel notre cellulaire je voulais savoir si ça pouvait avoir une incidence sur nos comptes de banque est ce qu'il fallait que j'avertisse pour que [hésitation] pour que [hésitation] vous vérifiiez mieux les comptes de banque pour pas qu'il arrive des transactions bizarres comme on dit ou on laisse ça comme ça il fallait que j'avertisse,oui bonjour j'ai parlé à une autre personne d'avance avant toi c'était concernant c'parce qu'on s'est fait pirater notre courriel notre cellulaire je voulais savoir si ça pouvait avoir une incidence sur nos comptes de banque est ce qu'il fallait que j'avertisse pour que pour que vous vérifiez mieux les comptes de banque pour pas qu'il arrive des transactions bizarres comme on dit ou on laisse ça comme ça fallait que j'avertisse, oui bonjour j'ai paré autre personne d'avance avant toi ta concernant parce qu'on se fait puis rater notre courriel à celle là je voulais savoir si ça pouvait avoir un incident on compte d'abn est ce qu'il fallait que j'avais six pour que que vous vérifiez les comptes d'abord pourquoi qu'il arrive des transactions bizarres comme on dit ou on laisse ça comme ça allez avertis,oui bonjour j'ai parlé à notre personne d'avance avant toi c'était concernant parce qu'on s'est fait pirater notre courriel notre cellulaire je voulais savoir si ça pouvait avoir un incident sur nos comptes de banque est ce qu'il fallait que j'avertisse pour que pour que vous vérifiez mieux les comptes de banque pour pas qu'il arrive des transactions bizarres comme on dit où on laisse ça comme ça? il fallait que j'avertisse
9142029864340000251_Charles,[hésitation] oui bonjour j'ai parlé à une autre personne d'avance avant toi [hésitation] c'était concernant c'est parce qu'on s'est fait piraté notre courriel notre cellulaire je voulais savoir si ça pouvait avoir une incidence sur nos comptes de banque est ce qu'il fallait que j'avertisse pour que [hésitation] pour que [hésitation] vous vérifiiez mieux les comptes de banque pour pas qu'il arrive des transactions bizarres comme on dit ou on laisse ça comme ça il fallait que j'avertisse,oui bonjour j'ai parlé à une autre personne d'avance avant toi c'était concernant c'est parce qu'on s'est fait pirater notre courriel notre cellulaire je voulais savoir si ça pouvait avoir une incidence sur nos comptes de banque est ce qu'il fallait que j'avertisse pour que pour que vous vérifiez mieux les comptes de banque pour pas qu'il arrive des transactions bizarres comme on dit ou on laisse ça comme ça il fallait que j'avertisse, oui bonjour j'ai parlé à une autre personne d'avance avant toi c'était concernant c'est parce qu'on s'est fait piraté notre courriel votre cellulaire je voulais savoir si ça pouvait avoir une incident sur au compte de banque est ce qu'il fallait que l'avertie pour que pour que vous vérifiez mieux les camps de banque pour pas qu'il arrive des transactions bizarres comme on dit ou pour laisse ça comme ça il fallait que l'avertie,oui bonjour j'ai parlé à une autre personne d'avance avant toi c'était concernant c'est parce qu'on s'est fait pirater notre courriel notre cellulaire je voulais savoir si ça pouvait avoir une incidence sur nos comptes de banque est ce qu'il fallait que j'avertisse pour que pour que vous vérifiez mieux les comptes de banque pour pas qu'il arrive des transactions bizarres comme on dit où on laisse ça comme ça? il fallait que j'avertisse
9142029864340000251_NajatS,[hésitation] oui bonjour j'ai parlé à une autre personne d'avance avant toi [hésitation] c'était concernant c'est parce qu'on s'est fait piraté notre courriel notre cellulaire je voulais savoir si ça pouvait avoir une incidence sur nos comptes de banque est ce qu'il fallait que j'avertisse pour que [hésitation] pour que [hésitation] vous vérifiiez mieux les comptes de banque pour pas qu'il arrive des transactions bizarres comme on dit ou on laisse ça comme ça il fallait que j'avertisse,oui bonjour j'ai parlé à une personne d'avance avant toi c'était concernant c'est parce qu'on s'est fait pirater notre courriel notre cellulaire je voulais savoir si c'est pour avoir une incidence sur nos comptes de banque est ce qu'il fallait que j'avertisse pour que pour que vous vérifiez mieux les comptes de banque pour pas qu'il arrive des transactions bizarres comme on dit ou on laisse ça comme ça il fallait que j'avertisse, oui bonjour j'ai parlé à une autre personne d'avance avant toi c'était concernant parce qu'on s'est fait prêter notre courriel notre cellulaire je voulais savoir si ça pourra avoir une incident sur nos compte deux banques est ce qu'il fallait que j'avais pour que pour que vous vérifiez mieux les comptes de ban pour pas qu'il arrive des transactions bizarres comme on dit ou on ça comme ça allait que je l'avertisse,oui bonjour j'ai parlé à une autre personne d'avance avant toi c'était concernant c'est parce qu'on s'est fait pirater notre courriel notre cellulaire je voulais savoir si ça peut avoir une incidence sur nos comptes de banque est ce qu'il fallait que j'avertisse pour que pour que vous vérifiez mieux les comptes de banque pour pas qu'il arrive des transactions bizarres comme on dit où on laisse ça comme ça? il fallait que je l'avertisse
9142030531760000251_Charles,puis [hésitation] dans le fond [hésitation] je voulais juste m'assurer parce que ma [hésitation] mon en fait mon prochain paiement [mot] taxes municipales était [hésitation] le trois juin puis la prise de possession est le vingt sept mai fait que je voulais m'assurer que ça soit pas pris puis s'il y avait un solde restant dans mon compte de taxes [hésitation] municipales et scolaires bien je pense que vous vous l'appliquez au solde hypothécaire directement,pis dans le fond je voulais juste m'assurer parce que ma mon en fait mon prochain paiement bla bla bla taxes municipales était le trois juin pis la prise de possession est le vingt sept mai fait que je voulais m'assurer que ce soit pas pris pis si y avait un solde restant dans mon compte de taxes municipales et scolaires bien je pense que vous vous l'appliquez au solde hypothécaire directement,puis dans le fond je voulais juste m'assurer parce que ma on en fait mon prochain paiement blablabla taxe municipal était le trois juin puis la prise de possession est le vingt sept mais c'est que je voulais m'assurer que ce soit pas pris si y avait un seul restant dans mon compte de taxes municipal et scolaire bah je pense que vous vous l'appliquer au sold d'y pote car directement,puis dans le fond je voulais juste m'assurer parce que ma mon en fait mon prochain paiement bla bla bla taxes municipales était le trois juin puis la prise de possession est le vingt sept mai fait que je voulais m'assurer que ce soit pas pris puis s'il y avait un solde restant dans mon compte de taxes municipales et scolaire ben je pense que vous vous l'appliquez au solde hypothécaire directement
9142030531760000251_NaimaF,puis [hésitation] dans le fond [hésitation] je voulais juste m'assurer parce que ma [hésitation] mon en fait mon prochain paiement [mot] taxes municipales était [hésitation] le trois juin puis la prise de possession est le vingt sept mai fait que je voulais m'assurer que ça soit pas pris puis s'il y avait un solde restant dans mon compte de taxes [hésitation] municipales et scolaires bien je pense que vous vous l'appliquez au solde hypothécaire directement,pis dans le fond je voulais juste m'assurer parce que ma mon en fait mon prochain paiement taxes municipales était le trois juin puis la prise de possession est le vingt sept mai fait que je voulais m'assurer que ça soit pas pris puis s'il y avait un solde restant dans mon compte de taxes municipales et scolaires bien je pense que vous vous l'appliquez qui se solde hypothécaire directement,puis dans le fond je voulais juste m'assurer parce que ma mon en fait mon prochain paiement le tax mini mal était le trois juin puis la prise de possession est le vingt sept mai c'est que je voulais m'assurer que ça soit pas pris puis si y avait un el de responde dans mon compte de taxes municipale et scolaire bien je pense que vous vous l'appliquer au sol hypothèse directement,puis dans le fond je voulais juste m'assurer parce que ma mon en en fête mon prochain paiement de taxes municipales était le trois juin puis la prise de possession est le vingt sept mai c'est que je voulais m'assurer que ça soit pas pris puis s'il y avait un solde restant dans mon compte de taxes municipale et scolaire bien je pense que vous vous l'appliquez au solde hypothécaire directement
9142030531760000251_rima,puis [hésitation] dans le fond [hésitation] je voulais juste m'assurer parce que ma [hésitation] mon en fait mon prochain paiement [mot] taxes municipales était [hésitation] le trois juin puis la prise de possession est le vingt sept mai fait que je voulais m'assurer que ça soit pas pris puis s'il y avait un solde restant dans mon compte de taxes [hésitation] municipales et scolaires bien je pense que vous vous l'appliquez au solde hypothécaire directement,puis dans le fond je voulais juste m'assurer parce que ma mon en fait mon prochain paiement taxes municipales était le trois juin pis la prise de possession est le vingt sept mai fait que je voulais m'assurer que ça soit pas pris pis si y avait un solde restant dans mon compte de taxes municipales et scolaires bien je pense que vous vous l'appliquez solde hypothécaire directement,puis dans le fond je voulais juste m'assurer parce que ma moi en fait mon prochain paiement taxes municipal était et le trois juin puis la prise de possession est le vingt sept mai et que je voulais m'assurer que ce soit pas pris puis s'il avait un sol restant dans mon compte de taxes municipale scolaire bien je pense que vous vous l'appliquer qui est au sol des portée directement,puis dans le fond je voulais juste m'assurer parce que ma mon en fait mon prochain paiement taxe municipale était le trois juin puis la prise de possession est le vingt sept mai fait que je voulais m'assurer que ça soit pas pris puis s'il y avait un sol dressant dans mon compte de taxe municipale scolaire eh bien je pense que vous vous l'appliquez au solde hypothécaire directement
9142031082480000251_NaimaF,oui bonjour j'appelle parce que j'ai une marge tout en un et je paie les intérêts minimum mensuellement donc je paie un six dollars là qui mensuellement se débite directement de mon compte et j'aimerais faire augmenter ce paiement là [mot],oui bonjour j'appelle parce que j'ai une marge tout on a je paie les intérêts minimum mensuellement donc je paye seize dollars là qui mensuellement se débite directement de mon compte j'aimerais faire monter ce paiement là,oui bonjour j'appelle parce que j'ai une marge tout en un et je paye les intérêts minimum mensuellement donc je paye un six dollars l'ã¢ge qui mensuellement se débite directement de mon con j'aimerais faire augmenter ce paiement là bon,oui bonjour j'appelle parce que j'ai une marche tout en un et je paye les intérêts minimum mensuellement donc je paye un six dollars l'à¢ge qui mensuellement ce débit directement de mon compte et j'aimerais faire augmenter ce paiement là 
9142031082480000251_NajatS,oui bonjour j'appelle parce que j'ai une marge tout en un et je paie les intérêts minimum mensuellement donc je paie un six dollars là qui mensuellement se débite directement de mon compte et j'aimerais faire augmenter ce paiement là [mot],oui bonjour j'appelle parce que j'ai une marge tout en un et je paie les intérêts minimum mensuellement donc je paye seize dollars là qui mensuellement se débite directement de mon compte et j'aimerais faire augmenter ce paiement là bla bla,oui bonjour j'appelle parce que j'ai une marche tout en main et je paye les intérêts minimum mensuellement donc je paye un six dollars là qui mensuellement se débite directement de mon compte et j'aimerais faire augmenter ce paiement la,oui bonjour j'appelle parce que j'ai une marche tout en un et je paye les intérêts minimum mensuellement donc je paye un six dollars là qui mensuellement se débité directement de mon compte et j'aimerais faire augmenter ce paiement là bla bla
9142031913990000251_Anne,présentement j'ai subi un vol d'identité,présentement j'ai subi un vol d'identité,présentement j'ai suivi un vol d'identité,présentement j'ai subi un vol d'identité
9142031913990000251_Charles,présentement j'ai subi un vol d'identité,présentement j'ai subi un vol d'identité,oui présentement j'ai subi un vol d'identité,présentement j'ai subi un vol d'identité
9142031913990000251_NajatS,présentement j'ai subi un vol d'identité,présentement j'ai subi un vol d'identité,présentement j'ai su bien vol d'identités,présentement j'ai su bien un vol d'identité
9142032561100000251_AwaS,j'aimerais avoir une confirmation parce que j'ai été en discussion [hésitation] ce matin hier avec [hésitation] des collègues puis que je souhaite en fait [hésitation] j'ai une carte de crédit mastercard avec vous une platine [hésitation] j'ai discuté avec [hésitation] certains de vos collègues dans la journée pour [hésitation] souscrire à une world elite [agent: d'accord] [hésitation] par contre je voulais juste m'assurer [hésitation] parce que [hésitation] je sais que [hésitation] j'ai discuté avec des collègues tantôt puis [hésitation] je vais avoir [hésitation] vu que je suis client depuis un certain nombre d'années [hésitation] l'exonération des frais de cent cinquante dollars la première année,j'aimerais avoir une confirmation parce que j'ai été longue discussion avec des collègues ainsi que je souhaite en fait j'ai une carte de crédit mastercard avec vous une platine j'ai discuté avec certains de vos collègues dans la journée pour souscrire à une world élite par contre je voulais juste m'assurer parce que je sais que j'ai discuté avec des collègues tantôt puis je vais avoir vu que je suis cliente depuis un certain nombre d'amis l'exonération des frais de cent cinquante dollars la première année,ou j'aimerais avoir une confirmation parce que j'ai été en discussion ce matin hier avec et puis que je souhaite en fait j'ai une carte de crédit mastercard avec vous un platine suis discuté avec que certains de vos collègues dans la journée pour sourire an word dale par contre je voulais juste m'assurer parce que je sais que j'ai discuté avec des collègues tantôt puis je vais avoir vu que je suis client depuis un certain nombre d'année l'exonérer des frais de cent cinquante dollars la première année, j'aimerais avoir une confirmation parce que j'ai été en discussion ce matin hier avec des puis que je souhaite en fait j'ai une carte de crédit mastercard avec vous une platine j'ai discuté avec certains de vos collègues dans la journée pour souscrire à une world elite par contre je voulais juste m'assurer parce que je sais que j'ai discuté avec des collègues tantôt puis je vais avoir vu que je suis cliente depuis un certain nombre d'années l'exonération des frais de cent cinquante dollars la première année?
9142032561100000251_Charles,j'aimerais avoir une confirmation parce que j'ai été en discussion [hésitation] ce matin hier avec [hésitation] des collègues puis que je souhaite en fait [hésitation] j'ai une carte de crédit mastercard avec vous une platine [hésitation] j'ai discuté avec [hésitation] certains de vos collègues dans la journée pour [hésitation] souscrire à une world elite [agent: d'accord] [hésitation] par contre je voulais juste m'assurer [hésitation] parce que [hésitation] je sais que [hésitation] j'ai discuté avec des collègues tantôt puis [hésitation] je vais avoir [hésitation] vu que je suis client depuis un certain nombre d'années [hésitation] l'exonération des frais de cent cinquante dollars la première année,je voudrais avoir confirmation parce que j'ai été en discussion ce matin hier avec des collègues pis que je souhaite en fait j'ai une carte de crédit mastercard avec vous une platine j'ai discuté avec certains de vos collègues dans la journée pour souscrire à une world de limite par contre je voulais juste m'assurer parce que je sais que j'ai discuté avec des collègues tantôt pis je vais avoir vu que je suis client depuis un certain nombre d'années l'exonération des frais de cent cinquante dollars la première année,j'aimerais avoir confirmation parce que j'ai été en discussion ce matin hier avec des collègues puis que je souhaite en fait j'ai une carte de crédit mastercard avec vous une plate j'ai discuté avec certaines de vos collègues dans la journée pour sucrer un roll delete par contre je voulais juste m'assurer parce que je sais que j'ai discuté avec décollent puis je vais avoir vu que je suis le client pis et on de d'année l'exonérer des frais de cent cinquante dollars la première année,j'aimerais avoir confirmation parce que j'ai été en discussion ce matin hier avec des collègues puis que je souhaite en fait j'ai une carte de crédit mastercard avec vous une platine j'ai discuté avec certains de vos collègues dans la journée pour souscrire à une world elite par contre je voulais juste m'assurer parce que je sais que j'ai discuté avec des collègues tantôt puis je vais avoir vu que je suis client depuis un certain nombre d'années l'exonération des frais de cent cinquante dollars la première année?
9142032561100000251_NaimaF,j'aimerais avoir une confirmation parce que j'ai été en discussion [hésitation] ce matin hier avec [hésitation] des collègues puis que je souhaite en fait [hésitation] j'ai une carte de crédit mastercard avec vous une platine [hésitation] j'ai discuté avec [hésitation] certains de vos collègues dans la journée pour [hésitation] souscrire à une world elite [agent: d'accord] [hésitation] par contre je voulais juste m'assurer [hésitation] parce que [hésitation] je sais que [hésitation] j'ai discuté avec des collègues tantôt puis [hésitation] je vais avoir [hésitation] vu que je suis client depuis un certain nombre d'années [hésitation] l'exonération des frais de cent cinquante dollars la première année,j'aimerais avoir une confirmation parce que j'ai été en discussion ce matin hier avec des collègues pis que je souhaite en fait j'ai une carte de crédit mastercard avec vous une platine j'ai discuté avec certains de vos collègues dans la journée pour souscrire à la élite par contre je voulais juste m'assurer parce que je sais que j'ai discuté avec des collègues tantôt pis je veux avoir vu que je suis client depuis un certain nombre d'années l'exonération des frais deux cent cinquante dollars la première année,donc j'aimerais avoir une confirmation parce que j'ai été en discussion ce matin hier avec des collègues puis que je souhaite en fait j'ai une carte de crédit mastercard avec vous une platine j'ai discuté avec certains de vos collègues dans la journée pour suscite a word par contre je voulais juste m'assurer parce que je sais que discuter avec des collecte tantôt puis je vais avoir vu que je suis client depuis un certain nombre d'année l'exonérer deux cent cinquante dollars la première année,j'aimerais avoir une confirmation parce que j'ai été en discussion ce matin hier avec des collègues puis que je souhaite en fait j'ai une carte de crédit mastercard avec vous une platine j'ai discuté avec certains de vos collègues dans la journée pour souscrire à new world elite par contre je voulais juste m'assurer parce que je sais que j'ai discuté avec des collègues entôt puis je vais avoir vu que je suis client depuis un certain nombre d'années l'exonération des frais de cent cinquante dollars la première année?
9142039598840000251_Anne,ma question est la suivante en fait c'est en ce qui a trait à mon compte celi [hésitation] je pense que dès qu'il y a une nouvelle mise à jour qui a été faite sur le site internet et je n'arrive plus à [hésitation] retirer de l'argent,ma question est la suivante en fait c'est en ce qui à trait à mon compte celi je pense que dès qu'il y a une nouvelle mise à jour qui été fait sur le site internet et j'arrive plus à retirer de l'argent,hi la question la suivante en fait attends ce qui après à mon compte ce lit je pense qu'elle dit qu'il y a une nouvelle mise à jour qui a été faite sur le site internet et j'arrive plus à retirer de l'argent,ma question est la suivante en fait c'est en ce qui a trait à mon compte celi? je pense que dès qu'il y a une nouvelle mise à jour qui a été faite sur le site internet et j'arrive plus à retirer de l'argent
9142039598840000251_Charles,ma question est la suivante en fait c'est en ce qui a trait à mon compte celi [hésitation] je pense que dès qu'il y a une nouvelle mise à jour qui a été faite sur le site internet et je n'arrive plus à [hésitation] retirer de l'argent,ma question est la suivante en fait c'est en ce qui attrait à mon compte celi je pense que dès qu'il y a une nouvelle mise à jour qui été fait sur le site internet et que j'arrive plus à retirer mon argent,ma question est la suivante en fait c'est en se quatre à mon compte je pense que dès qu'il y a une nouvelle mise à jour qui a été faite sur le site internet et que j'arrive plus à retirer mon argent,ma question est la suivante en fait c'est en ce qui a trait à mon compte célia? je pense que dès qu'il y a une nouvelle mise à jour qui a été faite sur le site internet et que j'arrive plus à retirer mon argent
