file_id,reference,nuance,wer_nuance,genesys,wer_genesys,microsoft,wer_microsoft,microsoft_dlm,wer_microsoft_dlm
9141868331480000251_NaimaF,Dans le fond euh moi j'ai un prêt avec la Banque Nationale qui a été contracté par un concessionnaire et je veux savoir c'est quoi si je donne ma voiture puis je veux clairer le prêt au complet euh j'ai-tu des frais dans le fond?,Dans le fond moi j'ai un prêt avec la Banque Nationale qui a été contracté par un concessionnaire et je veux savoir c'est quoi si je donne ma voiture puis je veux clairer le prêt au complet j'ai tu des frais dans le fond,0.020833333333333,cinq dans le fond euh moi j'ai un pris avec la banque nationale qui a été contracté par un concessionnaire et je veux savoir c'est quoi si je donne ma voiture puis euh je veux claire le pré au complet euh j'ai tu de frais dans le fond,0.104166666666667,"Dans le fond, moi, j'ai un prêt avec la banque nationale qui a été contracté par un concessionnaire et je veux savoir c'est quoi si je donne ma voiture, puis je veux clairer le pré au complet, j'ai tu les frais dans le fond.",0.0625,"Dans le fond, moi, j'ai un prêt avec la banque nationale qui a été contracté par un concessionnaire et je veux savoir c'est quoi si je donne ma voiture, puis je veux clairer le pré au complet, j'ai tu des frais dans le fond?",0.020833333333333
9141876149290000251_Charles,"Alors on me transfère parce que moi je vais pas me déplacer en succursale pour ça, c'est que moi mon paiement est toujours préautorisé avec Nissan Finances le 17 de chaque mois au montant de 290, alors [hésitation] mars est payé, le prochain sera le 17 avril sauf [hésitation] demain je vais chercher ma nouvelle voiture et le montant va être prélevé alors faudrait [hésitation] annuler 17 avril 290 puis moi demain je vais faire un nouveau chèque [hésitation] au montant de la voiture là qui était 300 quelque chose là.",Alors on me transfère parce que moi je veux pas me déplacer en succursale pour ça c'est que moi mon paiement est toujours préautorisé avec Nissan Finance le 17 de chaque mois au montant de 290 alors mars est payé le prochain sera le 17 avril sauf demain je vais chercher ma nouvelle voiture le montant va être prélevé alors faudrait annuler le 17 avril 290 pis moi demain je vais faire un nouveau chèque au montant de la voiture là qui étais 300 quelque chose là,0.057692307692308,alors on me transfère parce que moi je vais pas me déplacer en succursale pour ça c'est que moi mon paiement est toujours priorise avec nissan finance le dix sept de chaque mois au montant de deux cent quatre vingt six alors mars et payé le proche sera le dix sept avril sauf demain j'avais cherché ma nouvelle voiture et le montant va être prélevé alors faudrait annuler le dix sept avril deux cent quatre vingt dix puis mois demain je vais faire un nouveau chèque au montant de la voiture là qui était trois cents quelque chose là,0.096153846153846,"Alors, on me transfère parce que moi je vais pas me déplacer en succursale pour ça, c'est que moi, mon paiement est toujours prêt. Autorisé avec Nissan finance le 17 de chaque mois au montant de 290 alors mars est payé, le prochain sera le 17 avril sauf demain. Je vais chercher ma nouvelle voiture et le montant va être prélevé alors faudrait annuler le 17 avril 290 puis moi demain je vais faire un nouveau chèque au montant de la voiture là  qui était 300 quelque chose là .",0.038461538461539,"Alors, on me transfère parce que moi je vais pas me déplacer en succursale pour ça, c'est que moi, mon paiement est toujours prêt. Autorisé avec Nissan finance le 17 de chaque mois au montant de 290 alors mars est payé, le prochain sera le 17 avril sauf demain. Je vais chercher ma nouvelle voiture et le montant va être prélevé alors faudrait annuler le 17 avril 290 puis moi demain je vais faire un nouveau chèque au montant de la voiture là qui était 300 quelque chose là.",0.038461538461539
9141876149290000251_NaimaF,"Alors on me transfère parce que moi je vais pas me déplacer en succursale pour ça, c'est que moi mon paiement est toujours préautorisé avec Nissan Finances le 17 de chaque mois au montant de 290, alors [hésitation] mars est payé, le prochain sera le 17 avril sauf [hésitation] demain je vais chercher ma nouvelle voiture et le montant va être prélevé alors faudrait [hésitation] annuler 17 avril 290 puis moi demain je vais faire un nouveau chèque [hésitation] au montant de la voiture là qui était 300 quelque chose là.",Allô on me transfère parce que moi je vais pas me déplacer en succursale pour ça c'est que moi mon paiement est toujours préautorisé avec Nissan Finance le 17 de chaque mois au montant de 290 $ alors mars est payé le prochain sera le 17 avril sauf demain je vais chercher ma nouvelle voiture le montant va être prélevé alors faudrait annuler le 17 avril 290 puis moi demain je vais faire un nouveau chèque au montant de la voiture là qui été 300 quelque chose là,0.057692307692308,alors on me transfère parce que moi je vais pas me déplacer en succursale pour ça c'est que moi mon paiement est toujours pré autorisé avec mis cent finance le dix sept de chaque mois au montant de deux cent quatre vingt dix dollars alors euh mars est payé le prochain sera le dix sept avril sauf euh demain je vais chercher ma nouvelle la voiture et le montant va être prélevé alors faudrait euh annuler dix sept avril deux cent quatre vingt vingt dix puis moi demain je vais faire un nouveau chèque au moins de la voiture là qui était trois cents quelque chose là,0.086538461538462,"Alors, on me transfère parce que moi je vais pas me déplacer en succursale pour ça, c'est que moi, mon paiement est toujours prêt. Autorisé avec Nissan finance le 17 de chaque mois au montant de 290$ alors mars est payé, le prochain sera le 17 avril sauf demain. Je vais chercher ma nouvelle voiture et le menton va être prélevé alors faudrait annuler 17 avril 290 puis moi demain je vais faire un nouveau chèque au montant de la voiture là  qui était 300 quelque chose là .",0.048076923076923,"Alors en me transfert parce que moi je vais pas me déplacer en succursale pour ça, c'est que moi mon paiement est toujours prêt. Autorisé avec Nissan finance le 17 de chaque mois au montant de 290$ alors mars est payé, le prochain sera le 17 avril sauf demain. Je vais chercher ma nouvelle voiture et le menton va être prélevé alors faudrait annuler 17 avril 290 puis moi demain je vais faire un nouveau chèque au montant de la voiture là qui était 300 quelque chose là.",0.067307692307692
9141876149290000251_rima,"Alors on me transfère parce que moi je vais pas me déplacer en succursale pour ça, c'est que moi mon paiement est toujours préautorisé avec Nissan Finances le 17 de chaque mois au montant de 290, alors [hésitation] mars est payé, le prochain sera le 17 avril sauf [hésitation] demain je vais chercher ma nouvelle voiture et le montant va être prélevé alors faudrait [hésitation] annuler 17 avril 290 puis moi demain je vais faire un nouveau chèque [hésitation] au montant de la voiture là qui était 300 quelque chose là.",Alençon transfert parce que moi je vais pas me déplacer en succursale pour ça que moi mon paiement est toujours préautorisé avec Nissan Finance le 17 de chaque mois au montant de 290 alors mars est payé le prochain sera le 17 avril sauf demain je vais chercher ma nouvelle voiture elle montant va être prélevé alors faudrait annuler 17 avril 290 pis moi demain je vais faire un nouveau chèque montant de la voiture là qui est et 300 quelque chose là,0.125,huit alors on me transfère parce que moi je vais pas me déplacer en sur sale pour ça c'est que moi mon paiement est toujours pré autorisé avec ni cent finances le dix sept de chaque mois au montant de deux cent quatre vingt dix alors euh marc payer le prochain sera le dix sept avril sauf euh demain je vais chercher ma nouvelle voiture et le montant va être prélevé à leur faudrait à annuler dix sept avril deux cent quatre vingt dix puis moi demain je vais faire un nouveau chèque euh un montant de voiture là qui était trois cents quelque chose là,0.125,"Alors, on me transfère parce que moi je vais pas me déplacer en succursale pour ça, c'est que moi, mon paiement est toujours prêt. Autorisé avec Nissan finance le 17 de chaque mois au montant de 290 alors merci payé. Le prochain sera le 17 avril sauf demain. Je vais chercher ma nouvelle voiture, elle montant va être prélevé alors faudrait annuler 17 avril 290 puis moi demain je vais faire un nouveau chèque au montant de la voiture là  qui était 300 quelque chose là .",0.067307692307692,"Alors, on me transfère parce que moi je vais pas me déplacer en succursale pour ça, c'est que moi, mon paiement est toujours prêt. Autorisé avec Nissan finance le 17 de chaque mois au montant de 290 alors merci payé. Le prochain sera le 17 avril sauf demain. Je vais chercher ma nouvelle voiture, elle montant va être prélevé alors faudrait annuler 17 avril 290 puis moi demain je vais faire un nouveau chèque au montant de la voiture là qui était 300 quelque chose là.",0.067307692307692
9141902033290000251_Charles,Euh c'est juste pour euh j'aimerais ça faire euh mettre euh baisser ma ma ma carte là je pense qu'est à 9005 j'aimerais ça baisser à 3000 seulement.,C'est juste pour j'aimerais ça faire mettre baisser ma ma carte là je pense qu'elle est à 9005 j'aimerais ça baisser à 3000 seulement,0.09375,neuf euh c'est juste pour euh j'aimerais soi faire mettre baisser ma ma carte là je pense qui est à neuf mille cinq j'aimerais ça ben c'est à trois mille seulement,0.1875,"C'est juste pour, j'aimerais ça faire mettre, baisser ma, ma, ma carte. Là  je pense qu'elle est à  9005, j'aimerais ça baisser à  3000 seulement.",0.0625,"C'est juste pour, j'aimerais ça faire mettre, baisser ma, ma, ma carte. Là je pense qu'elle est à 9005, j'aimerais ça baisser à 3000 seulement.",0.0625
9141902033290000251_NaimaF,Euh c'est juste pour euh j'aimerais ça faire euh mettre euh baisser ma ma ma carte là je pense qu'est à 9005 j'aimerais ça baisser à 3000 seulement.,C'est juste pour j'aimerais ça faire mettre baisser ma ma ma carte là je veux pense qu'y a 9005 j'aimerais ça baisser à 3000 seulement,0.125,c'est c'est juste pour euh j'aimerais ça faire euh mettre euh baisser ma ma ma carte là je pense que euh à neuf mille cinq j'aimerais ça baisser à trois mille seul,0.15625,"C'est juste pour, j'aimerais ça faire mettre, baisser ma, ma, ma carte. Là  je pense que à  9005 j'aimerais ça baisser à  3000 seulement.",0.09375,"C'est juste pour, j'aimerais ça faire mettre, baisser ma, ma, ma carte. Là je pense que à 9005 j'aimerais ça baisser à 3000 seulement.",0.09375
9141902033290000251_NajatS,Euh c'est juste pour euh j'aimerais ça faire euh mettre euh baisser ma ma ma carte là je pense qu'est à 9005 j'aimerais ça baisser à 3000 seulement.,C'est juste pour j'aimerais ça faire mettre baisser ma ma carte là je pense qu'y a un 9005 j'aimerais ça baisser à 3000 seulement,0.15625,un euh c'est juste pour euh j'aimerais ça faire euh mettre ma ma carte là je pense que neuf mille cinq j'aimerais sable et ça pas mille seulement,0.28125,"C'est juste pour, j'aimerais ça faire mettre, baisser ma, ma, ma carte. Là  je pense qu'il y a 9005, j'aimerais ça baisser à  3000 seulement.",0.125,"C'est juste pour, j'aimerais ça faire mettre, baisser ma, ma, ma carte. Là je pense qu'il y a 9005, j'aimerais ça baisser à 3000 seulement.",0.125
9141943731680000251_Charles,"Hein, c'est juste que je voulais voir mon, mon compte Mastercard en ligne puis je peux voir le, l'historique des transactions puis il y a une transaction [hésitation] datée du 13 avril qui, qui est entrée en double.",C'est juste que je voulais voir mon mon compte MasterCard en ligne pis je veux voir le l'historique des transactions pis y'a une transaction datée du 13 avril qui qui est entrée en double,0.15,douze hein c'est juste que je voulais voir mon mon compte mastercard en ligne je peux voir le l historique des transactions il y a une transaction datée du treize avril qui qui est entré en double,0.1,"Un, c'est juste que je voulais voir mon mon compte Mastercard en ligne, puis je peux voir le l'historique des transactions. Puis il y a une transaction datée du 13 avril qui qui est entrée en double.",0.025,"Un, c'est juste que je voulais voir mon mon compte Mastercard en ligne, puis je peux voir le l'historique des transactions. Puis il y a une transaction datée du 13 avril qui qui est entrée en double.",0.025
9141943731680000251_NaimaF,"Hein, c'est juste que je voulais voir mon, mon compte Mastercard en ligne puis je peux voir le, l'historique des transactions puis il y a une transaction [hésitation] datée du 13 avril qui, qui est entrée en double.",Hein c'est juste que je voulais voir mon mon compte Mastercard en ligne pis je peux voir le l'historique des transactions puis y'a une transaction datée du 13 avril qui qui est entrée en double,0.075,y m c'est juste que je voulais voir mon mon compte mastercard en ligne puis peux voir le l'historique la transaction puis y a une transaction euh datée du treize avril qui puis qui est entrée en double,0.175,"Hein? C'est juste que je voulais voir mon mon compte Mastercard en ligne, puis je peux voir le l'historique des transactions. Puis il y a une transaction datée du 13 avril qui qui est entrée en double.",0.025,"Hein? C'est juste que je voulais voir mon mon compte Mastercard en ligne, puis je peux voir le l'historique des transactions. Puis il y a une transaction datée du 13 avril qui qui est entrée en double.",0.025
9141943731680000251_rima,"Hein, c'est juste que je voulais voir mon, mon compte Mastercard en ligne puis je peux voir le, l'historique des transactions puis il y a une transaction [hésitation] datée du 13 avril qui, qui est entrée en double.",Hein c'est juste que je voulais voir mon mon compte Mastercard en ligne pis je peux voir le l'historique des transactions pis y'a une transaction datée du 13 avril qui qui est entrée en double,0.1,quatorze c'est juste que je voulais voir mon mon compte mastercard en ligne puis je peux voir le l'historique de transactions puis y a une transaction à date du treize avril qui qui est entré en double,0.125,"Mais c'est juste que je voulais voir mon compte Mastercard en ligne, puis je peux voir le l'historique des transactions. Puis il y a une transaction datée du 13 avril qui qui est entrée en double.",0.05,"C'est juste que je voulais voir mon mon compte Mastercard en ligne, puis je peux voir le l'historique des transactions. Puis il y a une transaction datée du 13 avril qui qui est entrée en double.",0.025
9141945195630000251_Anne,J'ai essayé de rajouter un destinataire pour les virements Interac puis j'avais mon ancienne carte [hésitation] de débit [barge in] fait que j'ai pas rentré la bonne date d'expiration [mot] là chuis bloquée.,J'ai essayé de rajouter un destinataire pour les virements Interac pis j'avais mon ancienne carte de débit fait que j'ai pas rentré la bonne date d'expiration mot là je suis bloqué,0.081081081081081,quinze j'ai essayé de racheter un destinateur pour les virements terrains j'avais mon ancienne carte euh de débit avait que j'ai pas rentré la bonne date d'expiration oui là c'est bloqué,0.216216216216216,"J'ai essayé de rajouter un destinataire pour les virements terrass, puis j'avais mon ancienne carte de débit fait que j'ai pas rentré la bonne date d'expiration mot. Là  je suis bloquée.",0.054054054054054,"J'ai essayé de rajouter un destinataire pour les virements interac, puis j'avais mon ancienne carte de débit fait que j'ai pas rentré la bonne date d'expiration mot. Là je suis bloquée.",0.027027027027027
9141945195630000251_AwaS,J'ai essayé de rajouter un destinataire pour les virements Interac puis j'avais mon ancienne carte [hésitation] de débit [barge in] fait que j'ai pas rentré la bonne date d'expiration [mot] là chuis bloquée.,De rajouter un destinataire pour les virements Interac puis j'avais mon ancienne carte de débit fait que j'ai pas rentré la bonne date d'expiration bla-bla-bla là je suis bloqué,0.216216216216216,seize ici de rajouter un destinateur pour livière mon interagit j'avais mon ancienne carte de débit c'est que j'ai pas rentré la bonne date d'expiration la par la lasus black,0.351351351351351,"J'ai essayé de rajouter un destinataire pour les virements interac, puis j'avais mon ancienne carte de débit. Fait que j'ai pas rentré la bonne date d'expiration, la bla bla. Là  je suis bloqué.",0.135135135135135,"J'ai essayé de rajouter un destinataire pour les virements interac, puis j'avais mon ancienne carte de débit. Fait que j'ai pas rentré la bonne date d'expiration là bla-bla. Là je suis bloqué.",0.135135135135135
9141945195630000251_NaimaF,J'ai essayé de rajouter un destinataire pour les virements Interac puis j'avais mon ancienne carte [hésitation] de débit [barge in] fait que j'ai pas rentré la bonne date d'expiration [mot] là chuis bloquée.,J'ai essayé de rajouter un destinataire pour les virements Interac pis j'avais mon ancienne carte de débit fait que j'ai pas rentré la bonne date d'expiration là je suis bloqué,0.108108108108108,dix sept j'ai essayé de rajouter un destinateur pour les virements inter puis j'avais mon ancienne carte de débit c'est que j'ai pas rentré la bonne date d'expiration là je suis ok,0.162162162162162,"J'ai essayé de rajouter un destinataire pour les virements interac, puis j'avais mon ancienne carte de débit fait que j'ai pas rentré la bonne date d'expiration dans le là  je suis bloquée.",0.081081081081081,"J'ai essayé de rajouter un destinataire pour les virements interac, puis j'avais mon ancienne carte de débit fait que j'ai pas rentré la bonne date d'expiration dans le là je suis bloquée.",0.081081081081081
9141945462870000251_Charles,"Oui bonjour [hésitation] j'ai parlé à quelqu'un tantôt pour [hésitation] en fait parce j'ai reçu un courriel de la banque parce que mon hypothèque se renouvelle au mois d'août, puis on me disait je pouvais [hésitation] renouveler l'intérêt avec un taux plus bas là, fait que j'ai parlé à quelqu'un tantôt prendre des informations j'ai dit que je rappellerais pour [hésitation] choisir là donc c'est ça j'ai rappelé.",Oui bonjour j'ai parlé à quelqu'un tantôt pour en fait parce que j'ai reçu un courriel de la banque parce que mon hypothèque se renouvelle au mois d'août pis on me disait je pouvais renouveler l'intérêt avec un taux plus bas là fait que j'ai parlé à quelqu'un tantôt prendre des informations j'ai dit que je rappellerais pour choisir là donc c'est ça j'ai rappelé,0.025641025641026,dix huit oui bonjour j'ai parlé à quelqu'un tantôt pour euh en fait parce que j'ai reçu un courriel à la banque parce que mon hypothèque se renouvelle au mois d'août puis on me disait je pouvais renouveler l'intérêt avec un taux plus bas là fait que j'ai parlé à quelqu'un tantôt prendre des informations j'ai dit que je rappellerai pour choisir là donc c'est ça j'ai rappelé,0.038461538461539,"Oui, Bonjour, j'ai parlé à  quelqu'un tantôt pour en fait parce que j'ai reçu un courriel de la Banque parce que mon hypothèque se renouvelle au mois d'août, puis on me disait, je pouvais renouveler l'intérêt avec un taux plus bas, là  fait que j'ai parlé à  quelqu'un tantôt prendre des informations. J'ai dit que je rappellerais pour choisir la, donc c'est ça, j'ai rappelé.",0.025641025641026,"Oui, Bonjour, j'ai parlé à quelqu'un tantôt pour en fait parce que j'ai reçu un courriel de la Banque parce que mon hypothèque se renouvelle au mois d'août, puis on me disait, je pouvais renouveler l'intérêt avec un taux plus bas, là fait que j'ai parlé à quelqu'un tantôt prendre des informations. J'ai dit que je rappellerais pour choisir là, donc c'est ça. J'ai rappelé.",0.012820512820513
9141945462870000251_NaimaF,"Oui bonjour [hésitation] j'ai parlé à quelqu'un tantôt pour [hésitation] en fait parce j'ai reçu un courriel de la banque parce que mon hypothèque se renouvelle au mois d'août, puis on me disait je pouvais [hésitation] renouveler l'intérêt avec un taux plus bas là, fait que j'ai parlé à quelqu'un tantôt prendre des informations j'ai dit que je rappellerais pour [hésitation] choisir là donc c'est ça j'ai rappelé.",Bonjour j'ai parlé à quelqu'un tantôt pour en fait parce que j'ai reçu un courriel de la banque parce que mon hypothèque se renouvelle au mois d'août pis on me disait que je pouvais renouveler l'intérêt avec un taux plus bas là fait que j'ai parlé à quelqu'un tantôt prendre des informations j'ai dit que je rappellerais pour choisir là donc c'est ça j'ai rappelé,0.051282051282051,dix neuf bonjour euh j'ai parlé à quelqu'un ton tout pour euh en fait parce que j'ai reçu un courriel de la banque parce que mon hypothèque se renouvelle au mois d'août puis on me disait que je pouvais euh renouveler l'intérêt avec un taux plus bal euh c'est que j'ai parlé à quelqu'un tantôt prendre des informations j'ai dit que je rappellerai pour euh choisir là donc euh c'est ça j'ai rappelé,0.115384615384615,"Bonjour, j'ai parlé à  quelqu'un tantôt pour en fait parce que j'ai reçu un courriel de la Banque parce que mon hypothèque se renouvelle au mois d'août. Puis on me disait que je pouvais renouveler l'intérêt avec un taux plus bas. Lol c'est que j'ai parlé à  quelqu'un de ton tour, prendre des informations. J'ai dit que je rappellerai pour choisir la, donc c'est ça. J'ai à  rappeler.",0.166666666666667,"Bonjour, j'ai parlé à quelqu'un tantôt pour en fait parce que j'ai reçu un courriel de la Banque parce que mon hypothèque se renouvelle au mois d'août. Puis on me disait que je pouvais renouveler l'intérêt avec un taux plus bas. Lol c'est que j'ai parlé à quelqu'un. Ton tour prendre des informations. J'ai dit que je rappellerais pour choisir là, donc c'est ça. J'ai rappelé.",0.102564102564103
9141945462870000251_rima,"Oui bonjour [hésitation] j'ai parlé à quelqu'un tantôt pour [hésitation] en fait parce j'ai reçu un courriel de la banque parce que mon hypothèque se renouvelle au mois d'août, puis on me disait je pouvais [hésitation] renouveler l'intérêt avec un taux plus bas là, fait que j'ai parlé à quelqu'un tantôt prendre des informations j'ai dit que je rappellerais pour [hésitation] choisir là donc c'est ça j'ai rappelé.",Oui bonjour j'ai parlé à quelqu'un tantôt pour en fait parce que j'ai reçu un courriel de la banque parce que mon hypothèque se renouvelle au mois d'août pis on me disait je pouvais renouveler l'intérêt avec un taux plus bas là fait que j'ai parlé à quelqu'un tantôt prendre des informations j'ai dit que je rappellerais pour choisir donc là c'est ça que j'ai rappelé,0.064102564102564,ben oui bonjour j'ai parlé à quelqu'un tantôt pour euh en fait parce que j'ai reçu un courriel de la banque parce que mon hypothèque sur une nouvelle au mois d'août puis on me disait je pouvais euh renouveler l'intérêt avec un taux plus bas là que j'ai parlé à quelqu'un tantôt prendre des informations je dis que je rappellerai pour eu choisir donc là c'est ça que j'ai rappelé,0.166666666666667,"Oui, Bonjour. Je parlais à  quelqu'un tantôt pour en fait parce que j'ai reçu un courriel de la Banque parce que mon hypothèque se renouvelle au mois d'août, puis on me disait, je pouvais renouveler l'intérêt avec un taux plus bas, là  fait que j'ai parlé à  quelqu'un, tantôt prendre des informations. J'ai dit que je rappellerai pour choisir, donc là  c'est ça que j'ai rappelé.",0.102564102564103,"Oui, Bonjour. Je parlais à quelqu'un tantôt pour en fait parce que j'ai reçu un courriel de la Banque parce que mon hypothèque se renouvelle au mois d'août, pis on me disait, je pouvais renouveler l'intérêt avec un taux plus bas, là fait que j'ai parlé à quelqu'un tantôt prendre des informations. J'ai dit que je rappellerais pour choisir, donc là c'est ça que j'ai rappelé.",0.102564102564103
9141945644260000251_Charles,"Ben dans le fond, j'ai deux nouveaux [hésitation] dans le fond, places que je dois faire des [hésitation] des paiements [barge in]. J'aimerais ça les ajouter [hésitation] dans le fond pour que je puisse les payer par internet.",Ben dans le fond j'ai deux nouveaux dans le fond place que je dois faire des des paiements j'aimerais ça les ajouter dans le fond pour que je puisse les payer par Internet,0.025,vingt quatre ben dans le fond j'ai deux nouveaux dans son place que je dois faire des des paiements j'aimerais ça les ajouter dans le fond pour que je puisse les payer par internet,0.075,"Dans le fond, j'ai 2 nouveaux dans le fond, place que je dois faire des paiements. J'aimerais les ajouter dans le fond pour que je puisse les payer par Internet.",0.1,"Dans le fond, j'ai 2 nouveaux dans le fond, place que je dois faire des des paiements. J'aimerais ça les ajouter dans le fond pour que je puisse les payer par Internet.",0.05
9141945644260000251_Natalia,"Ben dans le fond, j'ai deux nouveaux [hésitation] dans le fond, places que je dois faire des [hésitation] des paiements [barge in]. J'aimerais ça les ajouter [hésitation] dans le fond pour que je puisse les payer par internet.",Ben dans le fond j'ai deux nouveaux dans le fond place que je dois faire des paiements j'aimerais ça les ajouter dans le fond pour que je puisse payer par Internet,0.075,vingt cinq ben dans le fond j'ai deux nouveaux euh dans le fond place que je vais faire des payment euh j'aimerai ça les ajouter dans le fond pour que je peux te payer par internet,0.175,"Ben dans le fond, j'ai de nouveau dans le fond placé que je dois faire des. Paiement j'aime. C'est ça les ajouter dans le fond pour que je puisse les payer par Internet.",0.175,"Ben dans le fond, j'ai 2 nouveaux dans le fond, place que je dois faire des. Paiement, j'aimerais ça les ajouter dans le fond pour que je puisse les payer par Internet.",0.075
9141961006270000251_Charles,Voici c'est que la la puce de ma carte de crédit [hésitation] fonctionne pour ainsi dire jamais [hésitation] dans les magasins actuellement depuis quelques temps.,Voici c'est que la puce de ma carte de crédit fonctionne pour ainsi dire jamais dans les magasins actuellement depuis quelques temps,0.038461538461539,voici c'est que la plus de ma carte de crédit fonctionne pour se dire jamais dans les magasins actuellement depuis quelque to,0.192307692307692,Voici ce que la puce de ma carte de crédit fonctionne pour ainsi dire jamais dans les magasins actuellement depuis quelques temps.,0.115384615384615,Voici ce que la puce de ma carte de crédit fonctionne pour ainsi dire jamais dans les magasins actuellement depuis quelques temps.,0.115384615384615
9141978069510000251_Anne,bien voilà ce qui arrivé hier [hésitation] j'étais dans un commerce à St-Jérôme [hésitation] je demeure à St-Jérôme et [mot] [agent dit : d'accord] et puis là j'ai été payé une [mot] de 8 piasses avec ma carte [mot] [agent dit : ok] et puis ça jamais passé et un deux trois et puis bon alors là j'ai été obligé de le payer autrement là j'ai été chez le commerce à côté à l'épicerie je j'achète ce que j'ai à acheter [mot] ma carte c'était était barrée je pouvais pas m'en servir mais là j'ai y a y a y a des fonds dans le compte.,Ben voilà ce qui est arrivé hier j'suis dans un commerce à Saint-Jérôme je demeure à Saint-Jérôme et puis là j'ai été payer une mot de huit piasses avec ma carte mot et pis ça jamais passé 123 et puis bon alors là j'ai été obligé de l'payer autrement là j'ai été chez le commerce à côté à l'épicerie je j'achète ce que j'ai acheter mot ma carte s'était était barrée je pouvais pas m'en servir mais là j'ai y'a y'a y'a des fonds dans le compte,0.117647058823529,deux ben voilà ce qui était arrivé hier euh j'étais dans un commerce à saint jérôme euh demande à saint jérôme et euh et puis là j'ai été payé une mot de huit pièces avec ma carte mo et puis ça a jamais passé un deux trois et puis euh bon alors j'ai été obligé de le payer autrement j'ai été chez le commerce à côté à le pi euh je j'achète ce que j'ai acheté oui ma carte c'était borrée je peux pas m'en servir mais là j'ai y a y a y a des fonds a comme,0.159663865546219,"Ben voilà  ce qui est arrivé hier, j'étais dans un commerce à  Saint-Jérôme et je demeure à  Saint-Jérôme et. Et puis là  j'ai été payée une mot de 8 pièces avec ma carte mot. Et puis ça a jamais passé 123. Et puis bon alors là  j'ai été obligé de le payer autrement. J'ai été chez le commerce à  côté, à  l'épicerie, je, j'ai acheté ce que j'ai acheté mot, ma carte, c'était était barrée, je pouvais pas m'en servir. Mais là  j'ai y'a y'a y'a des fonds alcools.",0.142857142857143,"Ben voilà ce qui est arrivé hier, j'étais dans un commerce à Saint-Jérôme et je demeure à Saint-Jérôme et. Et puis là j'ai été payé une mot de 8 piasses avec ma carte mot. Et puis ça a jamais passé 123. Et puis bon alors là j'ai été obligé de le payer autrement. Là, j'ai été chez le commerce à côté, à l'épicerie, je j'achète ce que j'ai acheté mot. Ma carte s'était était barrée, je pouvais pas m'en servir, mais là, j'ai YAYAYA des fonds albums.",0.142857142857143
9141978069510000251_AwaS,bien voilà ce qui arrivé hier [hésitation] j'étais dans un commerce à St-Jérôme [hésitation] je demeure à St-Jérôme et [mot] [agent dit : d'accord] et puis là j'ai été payé une [mot] de 8 piasses avec ma carte [mot] [agent dit : ok] et puis ça jamais passé et un deux trois et puis bon alors là j'ai été obligé de le payer autrement là j'ai été chez le commerce à côté à l'épicerie je j'achète ce que j'ai à acheter [mot] ma carte c'était était barrée je pouvais pas m'en servir mais là j'ai y a y a y a des fonds dans le compte.,Bien voilà ce qui est arrivé hier j'ai été dans un commerce à Saint-Jérôme je demeure à Saint-Jérôme et bla-bla-bla puis là j'ai été payer une bla-bla-bla de huit piasses avec ma carte bla-bla-bla puis ça jamais passé 123 et pis bon alors là j'ai été obligé de le payer autrement là j'ai été chez le commerce à côté à l'épicerie je j'achète ce que j'ai à acheter bla-bla-bla ma carte s'était était barrée j'pouvais pas m'en servir mais là j'ai y'a y'a y'a des fonds dans le compte,0.176470588235294,trois bien voilà ce qui arrivé hier euh c'était dans un commerce à saint jérôme euh je demeure à cinq jours et blablabla et puis là j'ai été payé une blablabla de huit pièces avec ma carte ba dada et puis ça n'a jamais passé uh deux trois et puis bon alors là j'ai été obligée de le payer autrement là j'ai été sur le commerce à coûté à l'épicerie je j'achète ce que j'ai à acheté tagada ma carte c'était était barré je pouvais pas mon service mais là c'est il y a y a yeah de fonds dans le compte,0.19327731092437,"Bien voilà  ce qui arrivait hier. J'étais dans un commerce à  Saint-Jérôme. Je demeure à  Saint-Jérôme et bla bla bla. Et puis là , j'ai été payée une bla bla bla de 8 piastres avec ma carte bla bla bla. Et puis ça jamais passé et 123. Et puis bon alors là  j'ai été obligée de le payer autrement là . J'ai acheté été chez le commerce à  côté, à  l'épicerie. Je s'achète ce que j'ai à  acheter bla bla bla, ma carte, c'était était barrée, je pouvais pas m'en servir, mais là  j'ai y a y a. Y a. Des fonds dans le compte. ",0.117647058823529,"Bien voilà ce qui arrivait hier. J'étais dans un commerce à Saint-Jérôme. Je demeure à Saint-Jérôme et bla-Bla-bla. Et puis là, j'ai été payée une bla-bla-bla de 8 Piasses avec ma carte bla-bla-bla. Et puis ça jamais passé et 123. Et puis bon alors là j'ai été obligée de le payer autrement là. J'ai acheté été chez le commerce à côté, à l'épicerie. Je j'achète ce que j'ai à acheter, bla-bla-bla. Ma carte s'était était barrée, je pouvais pas m'en servir, mais là j'ai y a y a. Y a. Des fonds dans le compte.",0.109243697478992
