file_id,contact_id,reference,transcription
9141736921310000251_Natalia3,9.14174E+18,[mots] C'est parce qu'hier j'ai eu une lettre d'augmentation. [mots] retourne ça par la malle [mot] avant 45 jours. Je peux-tu le faire par téléphone ?,"C'est parce que hier j'ai eu l'automation, mon retourne ça par la malle, mot avant 45 jours, je peux tu le faire par téléphone?"
9141744622350000251_NajatS,9.14174E+18,[hésitation] moi j'appelle j'ai reçu mon relevé hier euh de de de mon compte puis moi ben tsé j'ai [hésitation] j'ai j'ai annulé ma carte là [hésitation] [agent dit: de Mastercard] de crédit [agent dit: ok] puis [hésitation] je venais juste de faire la cotisation fait que là ils m'ont dit je serai remboursée mais là quand j'ai reçu mon relevé hier c'est comme on marque encore moins moins 30 dollars là.,"Moi, j'appelle, j'ai reçu mon relevé hier de de de mon compte, puis moi bien tu sais, j'ai j'ai j'ai annulé ma carte là. De crédit. Puis je venais juste de faire la cotisation, fait que là ils m'ont dit, je serai remboursée, mais là, quand j'ai reçu mon relevé hier c'est comme on marque encore moins moins 30$ là."
9141744622350000251_Natalia2,9.14174E+18,[hésitation] moi j'appelle j'ai reçu mon relevé hier euh de de de mon compte puis moi ben tsé j'ai [hésitation] j'ai j'ai annulé ma carte là [hésitation] [agent dit: de Mastercard] de crédit [agent dit: ok] puis [hésitation] je venais juste de faire la cotisation fait que là ils m'ont dit je serai remboursée mais là quand j'ai reçu mon relevé hier c'est comme on marque encore moins moins 30 dollars là.,"Moi, j'appelle, j'ai reçu mon relevé hier. Des des des mon compte, puis moi Ben tu sais, j'ai j'ai j'ai annulé ma carte là. De crédit. Puis je venais juste de faire la cotisation, fait que là ils m'ont dit que ça serait remboursé, mais là, quand j'ai reçu mon relevé hier. C'est comme on marque encore moins moins 30$ là."
9141790806950000251_AwaS,9.14179E+18,J'avais un message de vous rappeler concernant [hésitation] des transactions qui auraient été faites sur ma carte de crédit.,J'avais un message de vous rappeler concernant les transactions qui auraient été faites sur ma carte de crédit.
9141790806950000251_Charles,9.14179E+18,J'avais un message de vous rappeler concernant [hésitation] des transactions qui auraient été faites sur ma carte de crédit.,J'avais un message de vous rappeler concernant des transactions qui ont été faites sur ma carte de crédit.
9141790806950000251_NaimaF,9.14179E+18,J'avais un message de vous rappeler concernant [hésitation] des transactions qui auraient été faites sur ma carte de crédit.,J'avais un message de vous rappeler qu'en concernant des transactions qui auraient été faites sur ma carte de crédit.
9141858403730000251_Anne,9.14186E+18,"[hésitation] je vous explique juste un peu c'est quoi le... le problème. [hésitation] Je suis allée avec ma mère la semaine passée pour signer une procuration à la banque [hésitation] parce que c'est moi qui va payer comme ses comptes et tout ça et puis [hésitation] avant quand j'... j'accédais [hésitation] la Banque Nationale en ligne, je voyais [hésitation] tsé son Mastercard et j'étais capable de le payer automatiquement en ligne. Maintenant je le vois pas moi parce que quand qu'y ont faite la... la procuration, monsieur à la banque il me l'a mis comme sur mon compte comme si j'avais comme un compte d'épargne de plus pis que je vois le compte de ma mère sauf que j'ai pas accès à sa Mastercard fait que là je suis chez IGA, j'ai la Mastercard [hésitation] accéder [hésitation] la banque en ligne là sur son iPad [hésitation] mais là je voulais juste avec son autorisation qu'elle mette aussi mon nom sur son compte si jamais y arrivait des choses comme c'est un... une charge, une surcharge ou whatever que je pourrai vous parler d'automatiquement, directement si y avait des choses comme ça, c'est correct ?","Je vous explique juste un peu. C'est quoi le le problème? Suis allée avec ma mère la semaine passée pour signer une procuration à la banque, parce que c'est moi qui va payer comme c'est compte et tout ça. Et puis avant, quand je j'accédais la banque nationale en ligne, je voyais, c'est sûr, Mastercard, j'étais capable de payer automatiquement en ligne. Maintenant, je le vois pas parce que quand ils ont fait la la procuration, Monsieur à la Banque qui me l'a mis comme sur mon compte, comme si j'avais un compte d'épargne de plus, pis que je vais le compte de maman. Sauf que j'ai pas accès à sa Mastercard. Ça cloche chez IGA. J'ai la Mastercard Accès D la Banque en ligne, là, sur son iPad. Mais là, je voulais juste avec son autorisation, qu'elle mette aussi mon nom sur son compte si jamais il arrivait des choses comme c'est un une, chargé, une surcharge où hiver que je pourrais vous parler de automatiquement directement s'il y avait des choses comme ça, c'est correct."
9141858403730000251_NaimaF,9.14186E+18,"[hésitation] je vous explique juste un peu c'est quoi le... le problème. [hésitation] Je suis allée avec ma mère la semaine passée pour signer une procuration à la banque [hésitation] parce que c'est moi qui va payer comme ses comptes et tout ça et puis [hésitation] avant quand j'... j'accédais [hésitation] la Banque Nationale en ligne, je voyais [hésitation] tsé son Mastercard et j'étais capable de le payer automatiquement en ligne. Maintenant je le vois pas moi parce que quand qu'y ont faite la... la procuration, monsieur à la banque il me l'a mis comme sur mon compte comme si j'avais comme un compte d'épargne de plus pis que je vois le compte de ma mère sauf que j'ai pas accès à sa Mastercard fait que là je suis chez IGA, j'ai la Mastercard [hésitation] accéder [hésitation] la banque en ligne là sur son iPad [hésitation] mais là je voulais juste avec son autorisation qu'elle mette aussi mon nom sur son compte si jamais y arrivait des choses comme c'est un... une charge, une surcharge ou whatever que je pourrai vous parler d'automatiquement, directement si y avait des choses comme ça, c'est correct ?","Je vous explique juste un peu. C'est quoi le le problème? Je. Je suis allé avec ma mère la semaine passée pour signer une procuration à la banque, parce que c'est moi qui va payer comme ces comptes et tout ça. Et puis avant, quand j'accédais la banque nationale en ligne? Je voyais. C'est sans Mastercard et j'étais capable de la de le payer automatiquement en ligne. Maintenant je le vois pas parce que quand qui en fait la la procuration, Monsieur à la Banque, il me l'a mis comme sur mon compte, comme si j'avais comme un compte d'épargne de plus, pis que je vois le compte de ma mère sauf que j'ai pas accès à sa Mastercard. C'est que là je suis chez iga, j'ai la Mastercard, accéder. La Banque en ligne, il l'a sur son iPad, mais là, je voulais juste avec son autorisation, qu'elle mette aussi mon nom sur son compte si jamais il arrivait des choses comme c'est un une chargé, une surcharge welliver que je pourrais vous parler de automatiquement directement s'il y avait des choses comme ça, c'est correct."
9141858403730000251_NajatS,9.14186E+18,"[hésitation] je vous explique juste un peu c'est quoi le... le problème. [hésitation] Je suis allée avec ma mère la semaine passée pour signer une procuration à la banque [hésitation] parce que c'est moi qui va payer comme ses comptes et tout ça et puis [hésitation] avant quand j'... j'accédais [hésitation] la Banque Nationale en ligne, je voyais [hésitation] tsé son Mastercard et j'étais capable de le payer automatiquement en ligne. Maintenant je le vois pas moi parce que quand qu'y ont faite la... la procuration, monsieur à la banque il me l'a mis comme sur mon compte comme si j'avais comme un compte d'épargne de plus pis que je vois le compte de ma mère sauf que j'ai pas accès à sa Mastercard fait que là je suis chez IGA, j'ai la Mastercard [hésitation] accéder [hésitation] la banque en ligne là sur son iPad [hésitation] mais là je voulais juste avec son autorisation qu'elle mette aussi mon nom sur son compte si jamais y arrivait des choses comme c'est un... une charge, une surcharge ou whatever que je pourrai vous parler d'automatiquement, directement si y avait des choses comme ça, c'est correct ?","Je vous explique juste un peu. C'est quoi le le problème? Je suis allé avec ma mère la semaine passée pour, c'est une procuration à la Banque parce que c'est moi qui va payer comme c'est comptes et tout ça. Et puis avant quand je j'accédais banque nationale en ligne, je voyais, tu sais son Mastercard et j'étais capable de le payer automatiquement en ligne. Maintenant je le vois pas moi parce que quand ils ont fait la la procuration Monsieur à la Banque il me l'a mis comme sur mon compte comme si j'avais un compte d'épargne de plus. Que je vois le compte de ma mère, sauf que j'ai pas accès à sa Mastercard fait que là je suis à IGA, j'ai la Mastercard, accéder à la banque en ligne, là sur son iPad, mais là je voulais juste avec son autorisation qu'elle mette aussi mon nom sur son compte si jamais il arrivait des choses comme c'est un une, chargé, une surcharge où wever que je pourrais vous parler de automatiquement directement s'il y avait des choses comme ça, c'est correct."
9141868331480000251_Anne,9.14187E+18,Dans le fond euh moi j'ai un prêt avec la Banque Nationale qui a été contracté par un concessionnaire et je veux savoir c'est quoi si je donne ma voiture puis je veux clairer le prêt au complet euh j'ai-tu des frais dans le fond?,"Dans le fond, moi, j'ai un prêt avec la banque nationale qui a été contracté par un concessionnaire, je veux savoir c'est quoi si je donne ma voiture pis je veux claire le prêt au complet, j'ai tu des frais dans le fond."
9141868331480000251_NaimaF,9.14187E+18,Dans le fond euh moi j'ai un prêt avec la Banque Nationale qui a été contracté par un concessionnaire et je veux savoir c'est quoi si je donne ma voiture puis je veux clairer le prêt au complet euh j'ai-tu des frais dans le fond?,"Dans le fond, moi, j'ai un prêt avec la banque nationale qui a été contracté par un concessionnaire et je veux savoir c'est quoi si je donne ma voiture, puis je veux clairer le pré au complet, j'ai tu des frais dans le fond?"
9141876149290000251_Charles,9.14188E+18,"Alors on me transfère parce que moi je vais pas me déplacer en succursale pour ça, c'est que moi mon paiement est toujours préautorisé avec Nissan Finances le 17 de chaque mois au montant de 290, alors [hésitation] mars est payé, le prochain sera le 17 avril sauf [hésitation] demain je vais chercher ma nouvelle voiture et le montant va être prélevé alors faudrait [hésitation] annuler 17 avril 290 puis moi demain je vais faire un nouveau chèque [hésitation] au montant de la voiture là qui était 300 quelque chose là.","Alors, on me transfère parce que moi je vais pas me déplacer en succursale pour ça, c'est que moi, mon paiement est toujours prêt. Autorisé avec Nissan finance le 17 de chaque mois au montant de 290 alors mars est payé, le prochain sera le 17 avril sauf demain. Je vais chercher ma nouvelle voiture et le montant va être prélevé alors faudrait annuler le 17 avril 290 puis moi demain je vais faire un nouveau chèque au montant de la voiture là qui était 300 quelque chose là."
9141876149290000251_NaimaF,9.14188E+18,"Alors on me transfère parce que moi je vais pas me déplacer en succursale pour ça, c'est que moi mon paiement est toujours préautorisé avec Nissan Finances le 17 de chaque mois au montant de 290, alors [hésitation] mars est payé, le prochain sera le 17 avril sauf [hésitation] demain je vais chercher ma nouvelle voiture et le montant va être prélevé alors faudrait [hésitation] annuler 17 avril 290 puis moi demain je vais faire un nouveau chèque [hésitation] au montant de la voiture là qui était 300 quelque chose là.","Alors en me transfert parce que moi je vais pas me déplacer en succursale pour ça, c'est que moi mon paiement est toujours prêt. Autorisé avec Nissan finance le 17 de chaque mois au montant de 290$ alors mars est payé, le prochain sera le 17 avril sauf demain. Je vais chercher ma nouvelle voiture et le menton va être prélevé alors faudrait annuler 17 avril 290 puis moi demain je vais faire un nouveau chèque au montant de la voiture là qui était 300 quelque chose là."
9141876149290000251_rima,9.14188E+18,"Alors on me transfère parce que moi je vais pas me déplacer en succursale pour ça, c'est que moi mon paiement est toujours préautorisé avec Nissan Finances le 17 de chaque mois au montant de 290, alors [hésitation] mars est payé, le prochain sera le 17 avril sauf [hésitation] demain je vais chercher ma nouvelle voiture et le montant va être prélevé alors faudrait [hésitation] annuler 17 avril 290 puis moi demain je vais faire un nouveau chèque [hésitation] au montant de la voiture là qui était 300 quelque chose là.","Alors, on me transfère parce que moi je vais pas me déplacer en succursale pour ça, c'est que moi, mon paiement est toujours prêt. Autorisé avec Nissan finance le 17 de chaque mois au montant de 290 alors merci payé. Le prochain sera le 17 avril sauf demain. Je vais chercher ma nouvelle voiture, elle montant va être prélevé alors faudrait annuler 17 avril 290 puis moi demain je vais faire un nouveau chèque au montant de la voiture là qui était 300 quelque chose là."
9141902033290000251_Charles,9.1419E+18,Euh c'est juste pour euh j'aimerais ça faire euh mettre euh baisser ma ma ma carte là je pense qu'est à 9005 j'aimerais ça baisser à 3000 seulement.,"C'est juste pour, j'aimerais ça faire mettre, baisser ma, ma, ma carte. Là je pense qu'elle est à 9005, j'aimerais ça baisser à 3000 seulement."
9141902033290000251_NaimaF,9.1419E+18,Euh c'est juste pour euh j'aimerais ça faire euh mettre euh baisser ma ma ma carte là je pense qu'est à 9005 j'aimerais ça baisser à 3000 seulement.,"C'est juste pour, j'aimerais ça faire mettre, baisser ma, ma, ma carte. Là je pense que à 9005 j'aimerais ça baisser à 3000 seulement."
9141902033290000251_NajatS,9.1419E+18,Euh c'est juste pour euh j'aimerais ça faire euh mettre euh baisser ma ma ma carte là je pense qu'est à 9005 j'aimerais ça baisser à 3000 seulement.,"C'est juste pour, j'aimerais ça faire mettre, baisser ma, ma, ma carte. Là je pense qu'il y a 9005, j'aimerais ça baisser à 3000 seulement."
9141943731680000251_Charles,9.14194E+18,"Hein, c'est juste que je voulais voir mon, mon compte Mastercard en ligne puis je peux voir le, l'historique des transactions puis il y a une transaction [hésitation] datée du 13 avril qui, qui est entrée en double.","Un, c'est juste que je voulais voir mon mon compte Mastercard en ligne, puis je peux voir le l'historique des transactions. Puis il y a une transaction datée du 13 avril qui qui est entrée en double."
9141943731680000251_NaimaF,9.14194E+18,"Hein, c'est juste que je voulais voir mon, mon compte Mastercard en ligne puis je peux voir le, l'historique des transactions puis il y a une transaction [hésitation] datée du 13 avril qui, qui est entrée en double.","Hein? C'est juste que je voulais voir mon mon compte Mastercard en ligne, puis je peux voir le l'historique des transactions. Puis il y a une transaction datée du 13 avril qui qui est entrée en double."
9141943731680000251_rima,9.14194E+18,"Hein, c'est juste que je voulais voir mon, mon compte Mastercard en ligne puis je peux voir le, l'historique des transactions puis il y a une transaction [hésitation] datée du 13 avril qui, qui est entrée en double.","C'est juste que je voulais voir mon mon compte Mastercard en ligne, puis je peux voir le l'historique des transactions. Puis il y a une transaction datée du 13 avril qui qui est entrée en double."
9141945195630000251_Anne,9.14195E+18,J'ai essayé de rajouter un destinataire pour les virements Interac puis j'avais mon ancienne carte [hésitation] de débit [barge in] fait que j'ai pas rentré la bonne date d'expiration [mot] là chuis bloquée.,"J'ai essayé de rajouter un destinataire pour les virements interac, puis j'avais mon ancienne carte de débit fait que j'ai pas rentré la bonne date d'expiration mot. Là je suis bloquée."
9141945195630000251_AwaS,9.14195E+18,J'ai essayé de rajouter un destinataire pour les virements Interac puis j'avais mon ancienne carte [hésitation] de débit [barge in] fait que j'ai pas rentré la bonne date d'expiration [mot] là chuis bloquée.,"J'ai essayé de rajouter un destinataire pour les virements interac, puis j'avais mon ancienne carte de débit. Fait que j'ai pas rentré la bonne date d'expiration là bla-bla. Là je suis bloqué."
9141945195630000251_NaimaF,9.14195E+18,J'ai essayé de rajouter un destinataire pour les virements Interac puis j'avais mon ancienne carte [hésitation] de débit [barge in] fait que j'ai pas rentré la bonne date d'expiration [mot] là chuis bloquée.,"J'ai essayé de rajouter un destinataire pour les virements interac, puis j'avais mon ancienne carte de débit fait que j'ai pas rentré la bonne date d'expiration dans le là je suis bloquée."
9141945462870000251_Charles,9.14195E+18,"Oui bonjour [hésitation] j'ai parlé à quelqu'un tantôt pour [hésitation] en fait parce j'ai reçu un courriel de la banque parce que mon hypothèque se renouvelle au mois d'août, puis on me disait je pouvais [hésitation] renouveler l'intérêt avec un taux plus bas là, fait que j'ai parlé à quelqu'un tantôt prendre des informations j'ai dit que je rappellerais pour [hésitation] choisir là donc c'est ça j'ai rappelé.","Oui, Bonjour, j'ai parlé à quelqu'un tantôt pour en fait parce que j'ai reçu un courriel de la Banque parce que mon hypothèque se renouvelle au mois d'août, puis on me disait, je pouvais renouveler l'intérêt avec un taux plus bas, là fait que j'ai parlé à quelqu'un tantôt prendre des informations. J'ai dit que je rappellerais pour choisir là, donc c'est ça. J'ai rappelé."
9141945462870000251_NaimaF,9.14195E+18,"Oui bonjour [hésitation] j'ai parlé à quelqu'un tantôt pour [hésitation] en fait parce j'ai reçu un courriel de la banque parce que mon hypothèque se renouvelle au mois d'août, puis on me disait je pouvais [hésitation] renouveler l'intérêt avec un taux plus bas là, fait que j'ai parlé à quelqu'un tantôt prendre des informations j'ai dit que je rappellerais pour [hésitation] choisir là donc c'est ça j'ai rappelé.","Bonjour, j'ai parlé à quelqu'un tantôt pour en fait parce que j'ai reçu un courriel de la Banque parce que mon hypothèque se renouvelle au mois d'août. Puis on me disait que je pouvais renouveler l'intérêt avec un taux plus bas. Lol c'est que j'ai parlé à quelqu'un. Ton tour prendre des informations. J'ai dit que je rappellerais pour choisir là, donc c'est ça. J'ai rappelé."
9141945462870000251_rima,9.14195E+18,"Oui bonjour [hésitation] j'ai parlé à quelqu'un tantôt pour [hésitation] en fait parce j'ai reçu un courriel de la banque parce que mon hypothèque se renouvelle au mois d'août, puis on me disait je pouvais [hésitation] renouveler l'intérêt avec un taux plus bas là, fait que j'ai parlé à quelqu'un tantôt prendre des informations j'ai dit que je rappellerais pour [hésitation] choisir là donc c'est ça j'ai rappelé.","Oui, Bonjour. Je parlais à quelqu'un tantôt pour en fait parce que j'ai reçu un courriel de la Banque parce que mon hypothèque se renouvelle au mois d'août, pis on me disait, je pouvais renouveler l'intérêt avec un taux plus bas, là fait que j'ai parlé à quelqu'un tantôt prendre des informations. J'ai dit que je rappellerais pour choisir, donc là c'est ça que j'ai rappelé."
9141945644260000251_Charles,9.14195E+18,"Ben dans le fond, j'ai deux nouveaux [hésitation] dans le fond, places que je dois faire des [hésitation] des paiements [barge in]. J'aimerais ça les ajouter [hésitation] dans le fond pour que je puisse les payer par internet.","Dans le fond, j'ai 2 nouveaux dans le fond, place que je dois faire des des paiements. J'aimerais ça les ajouter dans le fond pour que je puisse les payer par Internet."
9141945644260000251_Natalia,9.14195E+18,"Ben dans le fond, j'ai deux nouveaux [hésitation] dans le fond, places que je dois faire des [hésitation] des paiements [barge in]. J'aimerais ça les ajouter [hésitation] dans le fond pour que je puisse les payer par internet.","Ben dans le fond, j'ai 2 nouveaux dans le fond, place que je dois faire des. Paiement, j'aimerais ça les ajouter dans le fond pour que je puisse les payer par Internet."
9141978069510000251_Anne,9.14198E+18,bien voilà ce qui arrivé hier [hésitation] j'étais dans un commerce à St-Jérôme [hésitation] je demeure à St-Jérôme et [mot] [agent dit : d'accord] et puis là j'ai été payé une [mot] de 8 piasses avec ma carte [mot] [agent dit : ok] et puis ça jamais passé et un deux trois et puis bon alors là j'ai été obligé de le payer autrement là j'ai été chez le commerce à côté à l'épicerie je j'achète ce que j'ai à acheter [mot] ma carte c'était était barrée je pouvais pas m'en servir mais là j'ai y a y a y a des fonds dans le compte.,"Ben voilà ce qui est arrivé hier, j'étais dans un commerce à Saint-Jérôme et je demeure à Saint-Jérôme et. Et puis là j'ai été payé une mot de 8 piasses avec ma carte mot. Et puis ça a jamais passé 123. Et puis bon alors là j'ai été obligé de le payer autrement. Là, j'ai été chez le commerce à côté, à l'épicerie, je j'achète ce que j'ai acheté mot. Ma carte s'était était barrée, je pouvais pas m'en servir, mais là, j'ai YAYAYA des fonds albums."
9141978069510000251_AwaS,9.14198E+18,bien voilà ce qui arrivé hier [hésitation] j'étais dans un commerce à St-Jérôme [hésitation] je demeure à St-Jérôme et [mot] [agent dit : d'accord] et puis là j'ai été payé une [mot] de 8 piasses avec ma carte [mot] [agent dit : ok] et puis ça jamais passé et un deux trois et puis bon alors là j'ai été obligé de le payer autrement là j'ai été chez le commerce à côté à l'épicerie je j'achète ce que j'ai à acheter [mot] ma carte c'était était barrée je pouvais pas m'en servir mais là j'ai y a y a y a des fonds dans le compte.,"Bien voilà ce qui arrivait hier. J'étais dans un commerce à Saint-Jérôme. Je demeure à Saint-Jérôme et bla-Bla-bla. Et puis là, j'ai été payée une bla-bla-bla de 8 Piasses avec ma carte bla-bla-bla. Et puis ça jamais passé et 123. Et puis bon alors là j'ai été obligée de le payer autrement là. J'ai acheté été chez le commerce à côté, à l'épicerie. Je j'achète ce que j'ai à acheter, bla-bla-bla. Ma carte s'était était barrée, je pouvais pas m'en servir, mais là j'ai y a y a. Y a. Des fonds dans le compte."
9141978069510000251_Charles,9.14198E+18,bien voilà ce qui arrivé hier [hésitation] j'étais dans un commerce à St-Jérôme [hésitation] je demeure à St-Jérôme et [mot] [agent dit : d'accord] et puis là j'ai été payé une [mot] de 8 piasses avec ma carte [mot] [agent dit : ok] et puis ça jamais passé et un deux trois et puis bon alors là j'ai été obligé de le payer autrement là j'ai été chez le commerce à côté à l'épicerie je j'achète ce que j'ai à acheter [mot] ma carte c'était était barrée je pouvais pas m'en servir mais là j'ai y a y a y a des fonds dans le compte.,"Ben voilà ce qui est arrivé hier, j'étais dans un commerce à Saint-Jérôme. Je demeure à Saint-Jérôme et blabla, puis là j'ai été payé une blabla de 8 piasses avec ma carte bla-bla-bla et puis là ça a jamais passé et 123 et puis bon alors là j'ai été obligé de le payer autrement. Là j'ai été chez le commerce à côté, à l'épicerie, je j'achète ce que j'ai à acheter, bla-bla-bla. La carte c'était était barrée, je pouvais pas m'en servir mais là j'ai Aya des fonds dans le compte."
9141989200620010251_Charles,9.14199E+18,Euh oui en fait je voulais juste savoir pourquoi je paye des frais d'intérêts dans ma carte euh de crédit en fait [barge in] comme là euh le le dernier frais c'est 23 dollars et le les mois passés c'est comme 90 ça tournait autour de ça.,"Oui, en fait, je voulais juste savoir pourquoi je paie des frais d'intérêt dans ma carte de crédit. En fait, comme là le dernier frais c'est 23,00$ les mois passés, c'est comme 90, ça tournait autour de ça."
9141989200620010251_NaimaF,9.14199E+18,Euh oui en fait je voulais juste savoir pourquoi je paye des frais d'intérêts dans ma carte euh de crédit en fait [barge in] comme là euh le le dernier frais c'est 23 dollars et le les mois passés c'est comme 90 ça tournait autour de ça.,"Oui, en fait, je voulais juste savoir pourquoi je paie des frais d'intérêt dans ma carte de crédit. En fait, comme là le le dernier frais c'est 23,00$ le les mois passés c'est comme 90, ça tournait autour de ça."
9141989200620010251_NajatS,9.14199E+18,Euh oui en fait je voulais juste savoir pourquoi je paye des frais d'intérêts dans ma carte euh de crédit en fait [barge in] comme là euh le le dernier frais c'est 23 dollars et le les mois passés c'est comme 90 ça tournait autour de ça.,"Oui, en fait, je voulais juste savoir pourquoi je paie des frais d'intérêt dans ma carte de crédit. En fait, comme là le le dernier frais c'est 23,00$ le les mois passés c'est comme 90, ça tournait autour de ça."
9141996245010000251_Anne,9.142E+18,Oui alors un instant là j'ai des comptes [hésitation] FERR avec vous là [agent: hum] donc vous avez toutes mes informations là mon nom et cetera.,"Oui, alors un instant là j'ai des comptes, faire avec vous là, donc vous avez toutes mes informations là, mon nom et cetera."
9141996245010000251_Charles,9.142E+18,Oui alors un instant là j'ai des comptes [hésitation] FERR avec vous là [agent: hum] donc vous avez toutes mes informations là mon nom et cetera.,"Oui, alors un instant là j'ai des comptes, faire. Avec vous là. Donc vous avez toutes mes informations là, mon nom et cetera."
9141996245010000251_NaimaF,9.142E+18,Oui alors un instant là j'ai des comptes [hésitation] FERR avec vous là [agent: hum] donc vous avez toutes mes informations là mon nom et cetera.,"Oui, alors un instant là j'ai des comptes, faire avec vous là, donc vous avez toutes mes informations là, mon nom et cetera."
9142004464370000251_Anne,9.142E+18,"Oui, j'arrive de la Banque, chuis allée faire un emprunt, un prêt personnel pour [hésitation] pour payer la carte de crédit Mastercard au complet. Là je vois sur mon compte qu'elle n'est pas [hésitation] c'est pas encore rentré dans le compte Mastercard, mais mon.. le... mon agent m'avait dit que c'était effectif tout de suite. Ce que je souhaiterais faire aujourd'hui ça serait diminuer la marge de crédit s'il vous plaît, est-ce que c'est possible ?","Oui, j'arrive de la Banque, je suis allé faire un emprunt, un prêt personnel pour pour payer la carte de crédit Mastercard au complet. Là je vais sur mon compte qu'elle n'est pas c'est pas encore rentré dans le compte Mastercard. Mais mon le mon agent m'avait dit que c'était effectif tout de suite. Ce que je souhaiterais faire aujourd'hui, ça serait diminuer la marge de crédit s'il vous plaît, est-ce que c'est possible?"
9142004464370000251_NaimaF,9.142E+18,"Oui, j'arrive de la Banque, chuis allée faire un emprunt, un prêt personnel pour [hésitation] pour payer la carte de crédit Mastercard au complet. Là je vois sur mon compte qu'elle n'est pas [hésitation] c'est pas encore rentré dans le compte Mastercard, mais mon.. le... mon agent m'avait dit que c'était effectif tout de suite. Ce que je souhaiterais faire aujourd'hui ça serait diminuer la marge de crédit s'il vous plaît, est-ce que c'est possible ?","Oui, j'arrive de la Banque, je suis allée faire un emprunt, un prêt personnel pour pour payer la carte de crédit Mastercard au complet. Là je vois sur mon compte qu'elle n'est pas c'est pas encore rentré dans le compte Mastercard mais mon le mon agent avait m'avait dit que c'était effectif tout de suite. Ce que je souhaiterais faire aujourd'hui, ça serait diminuer la marge de crédit s'il vous plaît. Est-ce que c'est possible?"
9142004464370000251_NajatS,9.142E+18,"Oui, j'arrive de la Banque, chuis allée faire un emprunt, un prêt personnel pour [hésitation] pour payer la carte de crédit Mastercard au complet. Là je vois sur mon compte qu'elle n'est pas [hésitation] c'est pas encore rentré dans le compte Mastercard, mais mon.. le... mon agent m'avait dit que c'était effectif tout de suite. Ce que je souhaiterais faire aujourd'hui ça serait diminuer la marge de crédit s'il vous plaît, est-ce que c'est possible ?","Oui, j'arrive de la Banque, je suis allé faire un emprunt, un prêt personnel pour pour payer la carte de crédit Mastercard au complet. Là, je vois sur mon compte qu'elle n'est pas c'est pas encore rentré dans le compte Mastercard mais mon le mon agent m'avait dit que c'était effectif tout de suite. Ce que je souhaiterais faire aujourd'hui, ça serait diminuer la marge de crédit s'il vous plaît, est-ce que c'est possible?"
9142004906950000251_Anne,9.142E+18,"Bon moi j'ai eu un appel ce matin quelqu'un qui disait qu'on essayait de frauder dans mon compte de banque c'est le monsieur qui était très insistant et il disait que c'est la banque [mot] de Toronto. L'appel c'est une fraude nationale, en tout cas. Fait que là il m'a demandé lequel appareil j'utilisais et il m'a fait ouvrir mon ordinateur et tout et là quand j'ai vu que c'était marqué [mot] point com puis qu'il y avait une alerte, j'ai refusé de de rentrer dans le système qui me disait fait que là le monsieur était pas content mais euh je comprends pas qu'il ait eu mon numéro de téléphone.","Bon, moi j'ai eu un appel ce matin, quelqu'un qui disait qu'on essayait de frauder dans mon compte de banque s'il ne suit, qui était très instant, il disait que c'est la banque mot de Toronto. L'appel, c'est une fraude nationale. En tout cas, c'est clair. M'a demandé lequel. Appareil j'utilisais et m'a fait ouvrir mon ordinateur et tout et là quand j'ai vu que c'était marqué mot.com, puis qu'il y avait une alerte, j'ai refusé de rentrer dans le système qui disait Faites le Monsieur était pas content mais je comprends pas qu'il a eu mon numéro de téléphone. "
9142004906950000251_NaimaF,9.142E+18,"Bon moi j'ai eu un appel ce matin quelqu'un qui disait qu'on essayait de frauder dans mon compte de banque c'est le monsieur qui était très insistant et il disait que c'est la banque [mot] de Toronto. L'appel c'est une fraude nationale, en tout cas. Fait que là il m'a demandé lequel appareil j'utilisais et il m'a fait ouvrir mon ordinateur et tout et là quand j'ai vu que c'était marqué [mot] point com puis qu'il y avait une alerte, j'ai refusé de de rentrer dans le système qui me disait fait que là le monsieur était pas content mais euh je comprends pas qu'il ait eu mon numéro de téléphone.","Bon, moi j'ai eu un appel ce matin, quelqu'un qui disait qu'on essayait de frauder dans mon compte de banque, c'est le Monsieur qui était très insistant et il disait que c'est la Banque, que le rôle de Toronto, la paix, c'est une fraude nationale. En tout cas, c'est que là il m'a demandé lequel appareil j'utilisais. Il m'a fait ouvrir mon ordinateur et tout est là. Quand j'ai vu que c'était marque.com puis qu'il y avait une alerte, j'ai refusé de de rentrer dans le système qui me disait. C'est que là, le Monsieur était pas content, mais je comprends pas qu'il est mon eu, mon numéro de téléphone."
