file_id,contact_id,reference,nuance,genesys,microsoft,microsoft_dlm
9141557458490000251_NaimaF,9.14156e+18,"[hésitation] Je sais pas si chuis à bonne place, hier [mot] m'ont donné un numéro de téléphone [hésitation] 414 413 5527, et puis c'est pas bon ce numéro là.",Je sais pas si je suis à bonne place hier m'ont donné un numéro de téléphone 414-413-5527 pis c'est pas bon ce numéro là,vingt et un je sais pas si je suis à bonne place hier vous avez besoin ont donné un numéro de téléphone quatre un quatre quatre un trois cinq cinq deux sept et puis euh c'est pas mon ce numéro là,"Je sais pas si je suis à  bonne place, il y a voudrais m'en donner un numéro de téléphone 4144135527 et puis c'est pas bon ce numéro là .",Je sais pas si je suis à bonne place hier voudrais m'en donner un numéro de téléphone 4144135527 et puis c'est pas bon ce numéro là.
9141557458490000251_NajatS,9.14156e+18,"[hésitation] Je sais pas si chuis à bonne place, hier [mot] m'ont donné un numéro de téléphone [hésitation] 414 413 5527, et puis c'est pas bon ce numéro là.",Je sais pas si je suis à la bonne place hier m'ont donné un numéro de téléphone 414-413-5527 puis c'est pas le bon numéro-là,vingt deux euh je sais pas si je suis à la bonne place hier avant m'ont donné un numéro de téléphone quatre un quatre quatre vingt trois cinquante cinq vingt sept et puis c'est bon bureau là,Je sais pas si je suis à  la bonne place hier voir m'ont donné un numéro de téléphone 414413 55 27 et puis c'est pas ce bon numéro là .,Je sais pas si je suis à la bonne place hier voir m'ont donné un numéro de téléphone 414413 55 27 et puis c'est pas ce bon numéro là.
9141557694540000251_Charles,9.14156e+18,Oui en fait [hésitation] j'ai un compte avec Desjardins mais j'aimerais l'ajouter à mes [mot] à [hésitation] à les comptes que je fais des virements mais je n'arrive pas.,Oui en fait j'ai un compte avec Desjardins mais j'aimerais l'ajouter à mes à à les comptes que je fais des virements mais j'arrive pas,vingt trois ouais en fait euh j'ai un compte avec des jardins mais j'aimerais l'ajouter à mes bu à euh à les comptes que je fais des virements mais j'arrive pas,"Ouais, en fait j'ai un compte avec Desjardins, mais j'aimerais l'ajouter à  mes bureaux à  les comptes que je fais des virements mais j'arrive pas.","Ouais, en fait j'ai un compte avec Desjardins, mais j'aimerais l'ajouter à mes burgers, à les comptes que je fais des virements mais j'arrive pas."
9141557694540000251_NajatS,9.14156e+18,Oui en fait [hésitation] j'ai un compte avec Desjardins mais j'aimerais l'ajouter à mes [mot] à [hésitation] à les comptes que je fais des virements mais je n'arrive pas.,Oui en fait j'ai un compte avec Desjardins mais j'aimerais l'ajouter à à à les comptes que je fais des virements mais je n'arrive pas,vingt quatre oui en fait euh j'ai un contact de jardin mais j'aimerais l'ajouter à à à à des comptes que je fais désire mais je n'arrive pas,"Oui, en fait, j'ai un contact Desjardins, mais j'aimerais l'ajouter à  à  l'écoute que je je fais des virements, mais je n'arrive pas.","Oui, en fait, j'ai un contact Desjardins, mais j'aimerais l'ajouter à à les compte que je je fais des virements, mais je n'arrive pas."
9141557694540000251_rima,9.14156e+18,Oui en fait [hésitation] j'ai un compte avec Desjardins mais j'aimerais l'ajouter à mes [mot] à [hésitation] à les comptes que je fais des virements mais je n'arrive pas.,Oui en fait j'ai un compte avec Desjardins mais j'aimerais l'ajouter à mes à les comptes que je fais des virements mais je n'arrive pas,vingt cinq oui en fait j'ai un compte avec des jardins mais j'aimerais l'ajouter à mes euh à les comptes que je fais de virement mais je n'arrive pas,"Oui, en fait, j'ai un compte avec Desjardins, mais j'aimerais l'ajouter à  mes. à€ les comptes que je fais des virements mais je n'arrive pas.","Oui, en fait, j'ai un compte avec Desjardins, mais j'aimerais l'ajouter à mes. À les comptes que je fais des virements mais je n'arrive pas."
9141565952690000251_AwaS,9.14157e+18,[hésitation] voilà j'ai reçu une lettre à la maison ma marge de crédit anomalie à votre [silence] à votre pour vos relevés de marge nous tenons à vous informer que nous avons corrigé une anomalie technique relativement à l'information contenue à votre [silence] pour vos relevés de marge de crédit émis janvier dernier le montant et les intérêts de mai 2020 affichés dans votre relevé la marge de crédit du mois de janvier a été touchée par cette anomalie c'est quoi ça.,Voilà j'ai reçu une lettre à la maison ma marge de crédit anomalie à votre à votre pour vos relevés de marge nous tenons à vous informer que nous avons corrigé une anomalie technique relativement à l'information contenue à votre pour vos relevés de marge de crédit émis janvier dernier le montant des intérêts de mai 2020 affichés dans votre relevé la marge de crédit du mois de janvier a été touchée par cette anomalie c'est quoi ça,euh voilà j'ai reçu une lettre à la maison ma marche de crédit à nous aller à votre à votre pour vous relever de marge nous tenons à vous informer que nous avons cotisé une anomalie technique relativement à l'information contenu à votre pour vous relever de mars de crédit et mi janvier dernier le montant et les intérêts de mai deux mille vingt affiche dans le relever la marge de crédit du mois de janvier touche par cet anomalie c'est quoi ça,"Voilà , j'ai reçu une lettre à  la maison, ma marge de crédit, anomalie à  votre. à€ votre pour vos relevés de marge, nous tenons à  vous informer que nous avons corrigé une anomalie technique relativement à  l'information contenue à  votre. Pour vous relever de marge de crédit et mi-janvier dernier, le montant et les intérêts de mai 2020 affichés dans votre relevée, la marge de crédit du mois de janvier a été touchée par cette anomalie. C'est quoi ça?","Voilà, j'ai reçu une lettre à la maison, ma marge de crédit, anomalie à votre. À votre pour vos relevés de marge, nous tenons à vous informer que nous avons corrigé une anomalie technique relativement à l'information contenue à votre. Pour vos relever de marge de crédit et mi-janvier dernier, le montant et les intérêts de mai 2020 affichés dans votre relevée, la marge de crédit du mois de janvier a été touchée par cette anomalie. C'est quoi ça?"
9141627078770000251_Charles,9.14163e+18,"Mais je viens de recevoir un code de sécurité que quelqu'un a utilisé ma ma carte Mastercard 925 dollars 88 et j'ai le nom où c'est [hésitation] dépensé l'argent, c'est Crédit [mot].","Mais je viens de recevoir un code de sécurité que quelqu'un à utilisé ma carte MasterCard 925,88 $ et j'ai le nom où c'est dépensé l'argent c'est crédit Grouselle",mais je viens recevoir un code de sécurité que quelqu'un a utilisé ma carte mastercard neuf cent vingt cinq dollars quatre vingt huit et j'ai le nom ou c'est euh dépenser l'argent c'est qui dis,"Mais je viens de recevoir un code de sécurité que quelqu'un a utilisé ma carte Mastercard 925,88$ et j'ai le nom ou c'est dépenser l'argent, c'est Crédit Mutuel.","Mais je viens de recevoir un code de sécurité que quelqu'un a utilisé ma carte Mastercard 925,88$ et j'ai le nom où c'est dépensé. L'argent, c'est Crédit Mutuel."
9141627078770000251_NajatS,9.14163e+18,"Mais je viens de recevoir un code de sécurité que quelqu'un a utilisé ma ma carte Mastercard 925 dollars 88 et j'ai le nom où c'est [hésitation] dépensé l'argent, c'est Crédit [mot].","Mais je viens de recevoir un code de sécurité que quelqu'un à utilisé ma ma MasterCard 925,88 $ et j'ai le nom où c'est dépensé l'argent c'est crédit",deux mais je viens de recevoir un code de sécurité que quelqu'un a utilisé ma mastercard neuf cent vingt cinq dollars quatre vingt huit et j'ai non aussi eu dépenser l'argent le crédit voilà,"Mais je viens de recevoir un code de sécurité que quelqu'un a utilisé ma Mastercard 925,88$ et j'ai le nom ou c'est dépenser l'argent, c'est crédit vers.","Mais je viens de recevoir un code de sécurité que quelqu'un a utilisé ma ma Mastercard 925,88$, et j'ai le nom où c'est dépensé. L'argent, c'est crédit vers."
9141633543500000251_Anne,9.14163e+18,"[hésitation] En fait c'est par rapport à mon compte en ligne, quand je me connecte sur internet [hésitation] il me demande un code de vérification qui est supposé d'être rendu à mon e-mail mais [agent dit mhm] après plusieurs reprises je reçois aucun code et aucun e-mail.",En fait c'est par rapport à mon compte en ligne quand je me connecte sur Internet ils me demandent un code de vérification qui est supposé d'être rendu à mon e-mail mais après plusieurs reprises je reçois aucun code est aucun e-mail,trois euh en fait c'est par rapport à mon compte en ligne quand je me connecte sur internet euh il me demande un code de vérification qui est supposé d'être rendu à mon e mail mais après plusieurs repris je reçois aucun code et aucun email,"Je fait, c'est par rapport à  mon compte en ligne. Quand je me connecte sur Internet, je me demande un code de vérification qui est supposé d'être rendu à  mon email. Mais après plusieurs reprises, je reçois aucun code et aucun émail.","Oui, en fait, c'est par rapport à mon compte en ligne. Quand je me connecte sur Internet, je me demande un code de vérification qui est supposé d'être rendu à mon email. Mais après plusieurs reprises, je reçois aucun code et aucun émail."
9141633543500000251_AwaS,9.14163e+18,"[hésitation] En fait c'est par rapport à mon compte en ligne, quand je me connecte sur internet [hésitation] il me demande un code de vérification qui est supposé d'être rendu à mon e-mail mais [agent dit mhm] après plusieurs reprises je reçois aucun code et aucun e-mail.",En fait c'est par rapport à mon compte en ligne qu'on sur la connexion Internet ils me demandent un code de vérification qui est supposé d'être rendu à mon e-mail mais après plusieurs reprises je reçoit aucun code et aucun e-mail,quatre euh en fait si par rapport à mon coton digne connect sur internet il me demande un code de vérification qui est supposé d'être rendu à mon email ma après plusieurs reprises je reçois aucun code et aucun email,"En fait, c'est par rapport à  mon compte en ligne. Quand je me connecte sur Internet, me demande un code de vérification qui est supposé d'être rendu à  mon e-mail, mais. Après plusieurs reprises, je reçois aucun code et aucun émail.","En fait, c'est par rapport à mon compte en ligne. Quand je me connecte sur Internet, il me demande un code de vérification qui est supposé d'être rendu à mon e-mail, mais. Après plusieurs reprises, je reçois aucun code et aucun émail."
9141633543500000251_NaimaF,9.14163e+18,"[hésitation] En fait c'est par rapport à mon compte en ligne, quand je me connecte sur internet [hésitation] il me demande un code de vérification qui est supposé d'être rendu à mon e-mail mais [agent dit mhm] après plusieurs reprises je reçois aucun code et aucun e-mail.",En fait c'est par rapport à mon compte en ligne quand je me connecte sur Internet ils me demandent un code de vérification qui est supposé d'être rendu à mon e-mail mais après plusieurs reprises je reçois aucun code et aucun e-mail,cinq en fait c'est par rapport à mon compte en ligne quand tu me connecte sur internet euh il me demande un code de vérification qui est supposé d'être rendu à mon email mais après plusieurs le prix je reçois aucun code aucun email,"En fait, c'est par rapport à  mon compte en ligne quand tu me connectes sur Internet, il me demande un code de vérification qui est supposé d'être rendu à  mon email. Mais après plusieurs reprises, je reçois aucun code et aucun e-mail.","En fait, c'est par rapport à mon compte en ligne quand tu me connecter sur internet, il me demande un code de vérification qui est supposé d'être rendu à mon email. Mais après plusieurs reprises, je reçois aucun code et aucun émail."
9141634313680000251_Anne,9.14163e+18,"Oui, bonjour c'est parce que j'ai perdu ma carte, je sais pas comment, mais j'ai perdu ma carte de débit puis je veux vous l'annuler et m'en envoyer une autre nouvelle.",Oui bonjour parce que j'ai perdu ma carte je sais pas comment mais j'ai perdu ma carte de débit pis je veux l'annuler m'en envoyer une autre nouvelle,bonjour parce que j'ai perdu ma carte je sais pas com même mais j'ai perdu ma carte de débit puis je veux vous l'annuler il m'en envoyer une autre nouvelle,"Oui, Bonjour, c'est parce que j'ai perdu ma carte, je sais pas comment mais j'ai perdu ma carte de débit puis je veux vous l'annuler et m'en envoyer une autre nouvelle.","Oui, Bonjour, c'est parce que j'ai perdu ma carte, je sais pas comment mais j'ai perdu ma carte de débit puis je veux vous l'annuler et m'en envoyer une autre nouvelle."
9141634313680000251_Charles,9.14163e+18,"Oui, bonjour c'est parce que j'ai perdu ma carte, je sais pas comment, mais j'ai perdu ma carte de débit puis je veux vous l'annuler et m'en envoyer une autre nouvelle.",Oui bonjour c'est parce que j'ai perdu ma carte je sais pas comment mais j'ai perdu ma carte de débit pis je veux vous l'annuler m'en envoyer une autre nouvelle,oui bonjour c'est parce que j'ai perdu ma carte je sais pas comment mais j'ai perdu ma carte de débit puis je veux vous l'annuler ils m'ont envoyer une autre nouvelle,"Oui, Bonjour, c'est parce que j'ai perdu ma carte, je sais pas comment mais j'ai perdu ma carte de débit puis je vais vous l'annuler et m'en envoyer une autre nouvelle.","Oui, Bonjour, c'est parce que j'ai perdu ma carte, je sais pas comment mais j'ai perdu ma carte de débit puis je veux vous l'annuler et m'en envoyer une autre nouvelle."
9141634313680000251_NajatS,9.14163e+18,"Oui, bonjour c'est parce que j'ai perdu ma carte, je sais pas comment, mais j'ai perdu ma carte de débit puis je veux vous l'annuler et m'en envoyer une autre nouvelle.",Oui bonjour c'est parce que j'ai perdu ma carte je sais pas comment mais j'ai perdu ma carte de débit puis j'veux vous l'annuler mon envoi une autre nouvelle,oui oui bonjour c'est parce que j'ai perdu ma carte je sais pas comment mais j'ai perdu ma carte de débit puis je veux vous l'annuler et m'a envoyer une autre nouvelle,"Oui, Bonjour, c'est parce que j'ai perdu ma carte, je sais pas comment mais j'ai perdu ma carte de débit puis je veux vous l'annuler et m'en envoyer une autre nouvelle.","Oui, Bonjour, c'est parce que j'ai perdu ma carte, je sais pas comment mais j'ai perdu ma carte de débit puis je veux vous l'annulez et m'en envoyer une autre nouvelle."
9141668232710000251_AwaS,9.14167e+18,J'ai appelé [hésitation] tout à l'heure [hésitation] j'ai fait une demande pour un remboursement anticipé.,J'ai appelé tout à l'heure j'ai fait une demande pour un remboursement anticipé,neuf j'ai appelé euh tout à l'heure j'ai fait une demande pour un remboursement anticipé,"J'ai appelé tout à  l'heure, j'ai fait une demande pour un remboursement anticipé.","J'ai appelé tout à l'heure, j'ai fait une demande pour un remboursement anticipé."
9141668232710000251_Charles,9.14167e+18,J'ai appelé [hésitation] tout à l'heure [hésitation] j'ai fait une demande pour un remboursement anticipé.,J'ai appelé tout à l'heure j'ai fait une demande pour un remboursement anticipé,ou j'ai appelé euh tout à l'heure euh j'ai fait une demande pour un remboursement anticipé,"J'ai appelé tout à  l'heure, j'ai fait une demande pour un remboursement anticipé.","J'ai appelé tout à l'heure, j'ai fait une demande pour un remboursement anticipé."
9141668232710000251_NaimaF,9.14167e+18,J'ai appelé [hésitation] tout à l'heure [hésitation] j'ai fait une demande pour un remboursement anticipé.,J'ai appelé tout à l'heure j'ai fait une demande pour un remboursement anticipé,un j'ai appelé euh tout à l'heure j'ai fait une demande pour un remboursement ou si cité,"J'ai appelé tout à  l'heure, j'ai fait une demande pour un remboursement anticipé.","J'ai appelé tout à l'heure, j'ai fait une demande pour un remboursement anticipé."
9141684966380000251_Anne,9.14168e+18,oui bonjour [hésitation] le mois dernier ou ou [hésitation] le 5 février j'ai reçu une nouvelle carte débit [agent dit : ok] et puis [hésitation] j'ai pas de problème à l'utiliser dans les magasins ça va très bien mes transactions si je vais au guichet de la Banque Nationale j'ai pas de problème mais si je vais dans un autre guichet je peux pas m'en ser... je peux pas faire de je peux pas faire de retrait je peux rien faire j'ai pas accès à mon compte chèques j'ai juste un compte là c'est un compte chèques et puis [hésitation] ma carte a fonctionne pas.,Oui bonjour le mois dernier ou ou le 5 février j'ai reçu une nouvelle carte débit pis j'ai pas de problème à l'utiliser dans les magasins ça va très bien mes transactions si je vais de la Banque Nationale j'ai pas de problème mais si tu vas dans un autre guichet je peux pas m'en faire j'peux pas j'peux pas faire de retrait j'peux rien faire j'ai pas accès à mon compte chèque j'ai juste un compte là c'est un compte chèque et pis ma carte ça fonctionne pas,douze oui bonjour euh le mois dernier ou ou euh le cinq février j'ai reçu une carte débit et puis euh j'ai pas de problème à l' utiliser dans les magasins ça va très bien me transaction si je vais bien la remarque nationale j'ai pas de problème mais si ça dans un autre richer je peux pas m'en faire je peux pas faire je peux pas faire de retraite je peux rien faire pas que mon compte cheque j'ai juste un compte là c'est un con checke et puis euh ma carte ça fonctionne pas,"Oui, Bonjour le mois dernier ou ou le 5 février, j'ai reçu une nouvelle carte débit et puis j'ai pas de problème à  l'utiliser dans les magasins, ça va très bien mes transactions si je vais au guichet de la Banque nationale j'ai pas de problème mais si je vais dans un autre guichet je peux pas m'en faire je peux pas faire, je peux pas faire de retrait je peux rien faire, j'ai pas accès à  mon compte chèque, j'ai juste un compte là  c'est un compte chèque et puis ma carte à  fonctionne pas.","Oui, Bonjour le mois dernier ou ou le 5 février, j'ai reçu une nouvelle carte débit et puis j'ai pas de problème à l'utiliser dans les magasins, ça va très bien mes transactions si je veux écouter de la banque nationale j'ai pas de problème mais si je vais dans un autre guichet je peux pas m'en faire je peux pas faire, je peux pas faire de retrait je peux rien faire, j'ai pas accès à mon compte chèque, j'ai juste un compte là c'est un compte chèque et puis ma carte à fonctionne pas."
9141684966380000251_Charles,9.14168e+18,oui bonjour [hésitation] le mois dernier ou ou [hésitation] le 5 février j'ai reçu une nouvelle carte débit [agent dit : ok] et puis [hésitation] j'ai pas de problème à l'utiliser dans les magasins ça va très bien mes transactions si je vais au guichet de la Banque Nationale j'ai pas de problème mais si je vais dans un autre guichet je peux pas m'en ser... je peux pas faire de je peux pas faire de retrait je peux rien faire j'ai pas accès à mon compte chèques j'ai juste un compte là c'est un compte chèques et puis [hésitation] ma carte a fonctionne pas.,Oui bonjour le mois dernier ou ou le 5 février j'ai reçu une nouvelle carte débit et puis j'ai pas de problème à l'utiliser dans les magasins ça va très bien mes transactions si je veux guichets de la Banque Nationale j'ai pas de problème mais si je vais dans un autre guichet j'peux pas m'en faire j'peux pas faire de je peux pas faire de retrait je peux rien faire parce que j'ai pas accès à mon compte chèque j'ai juste un compte là c'est un compte chèque et puis ma carte fonctionne pas,oui bonjour euh le mois dernier ou ou euh le cinq février j'ai reçu une nouvelle carte débit et puis euh j'ai pas de problème à l'utiliser dans les magasins ça va très bien transaction si je veux ou qui cote la banque nationale j'ai pas de problème mais si je vais dans un autre cher je peux pas m'en faire je peux pas bye de je peux pas faire de retrait je peux rien faire parce que j'ai pas accès à mon compte chèque j'ai juste un compte là c'est un compte chèque et puis euh ma carte a fonctionne pas,"Oui, Bonjour le mois dernier ou le 5 février, j'ai reçu une nouvelle carte de débit et puis j'ai pas de problème à  l'utiliser dans les magasins, ça va très bien mais transactions si je vais au guichet de la Banque nationale j'ai pas de problème mais si je vais dans un autre guichet je peux pas m'en servir je peux pas faire de je peux pas faire de retrait je peux rien faire parce que j'ai pas accès à  mon compte chèque j'ai juste un compte là  c'est un compte chèque et puis ma carte a fonctionné pas.","Oui, Bonjour le mois dernier ou ou le 5 février, j'ai reçu une nouvelle carte débit et puis j'ai pas de problème à l'utiliser dans les magasins, ça va très bien mes transactions si je vais aux guichets de la banque nationale j'ai pas de problème mais si je vais dans un autre guichet je peux pas m'en SER je peux pas faire de je peux pas faire de retrait je peux rien faire parce que j'ai pas accès à mon compte chèque j'ai juste un compte là c'est un compte chèque et puis ma carte à fonctionne pas."
9141684966380000251_NajatS,9.14168e+18,oui bonjour [hésitation] le mois dernier ou ou [hésitation] le 5 février j'ai reçu une nouvelle carte débit [agent dit : ok] et puis [hésitation] j'ai pas de problème à l'utiliser dans les magasins ça va très bien mes transactions si je vais au guichet de la Banque Nationale j'ai pas de problème mais si je vais dans un autre guichet je peux pas m'en ser... je peux pas faire de je peux pas faire de retrait je peux rien faire j'ai pas accès à mon compte chèques j'ai juste un compte là c'est un compte chèques et puis [hésitation] ma carte a fonctionne pas.,Oui bonjour le mois dernier ou le 5 février j'ai reçu une nouvelle carte débit et puis j'ai pas de problème à l'utiliser dans les magasins ça va très bien mes transactions si je veux guichets de la banque nationale j'ai pas de problème mais si je vais dans un autre guichet je peux pas m'en faire j'peux pas faire j'peux pas faire de retrait j'peux rien faire j'ai pas accès à mon compte chèque j'ai juste le compte là c'est un compte chèque puis ma carte fonctionne pas,quatorze oui bonjour euh le mois dernier ou ou euh le cinq février j'ai reçu une nouvelle carte débit et puis euh j'ai pas de problème à l'utiliser dans les magasins ça va très mais transaction si je vais auchet de la banque nationale j'ai pas de problème mais si je vais dans un autre guichet je peux pas m'en faire je peux pas faire de je peux pas faire de retrait je peux rien faire j'ai pas accès à mon compte chèque j'ai juste un compte là c'est un compte chèque et puis ma carte ça fonctionne pas,"Oui, Bonjour le mois dernier ou le 5 février, j'ai reçu une nouvelle carte de débit et puis j'ai pas de problème à  l'utiliser dans les magasins, ça va très bien mes transactions si je vais au guichet de la Banque nationale j'ai pas de problème mais si je vais dans un autre guichet je peux pas m'en faire je peux pas faire de je peux pas faire de retrait je peux rien faire, j'ai pas accès à  mon compte chèque, j'ai juste un compte là  c'est un compte chèque et puis ma carte ne fonctionne pas.","Oui, Bonjour le mois dernier ou ou ou le 5 février, j'ai reçu une nouvelle carte débit et puis j'ai pas de problème à l'utiliser dans les magasins, ça va très bien mes transactions si je vais au guichet de la Banque nationale j'ai pas de problème mais si je vais dans un autre guichet je peux pas m'en faire je peux pas faire de je peux pas faire de retrait je peux rien faire, j'ai pas accès à mon compte chèque, j'ai juste un compte là c'est un compte chèque et puis ma carte à fonctionne pas."
9141695047580000251_Anne,9.1417e+18,"[hésitation] J'aimerais ça savoir j'ai déposé un chèque [agent dit hmh] par [hésitation] photo [hésitation] ce lundi ou mardi, mardi je crois, puis je veux dire, il est... c'était-tu gelé, l'avez vous reçu ? Je comprends pas.",J'aimerais ça savoir j'ai déposé un chèque par photo ce lundi ou mardi mardi je crois pis je veux dire il est c'était tu gelé l'avez-vous reçu je comprends pas,quinze euh j'aimerais ça savoir j'ai déposé un chèque par photo euh lundi ou mardi mardi je crois je veux dire il est euh statue elle avait vous reçu je comprends pas,"Je j'aimerais ça savoir. J'ai déposé un chèque par photo CE. Lundi ou mardi mardi. Je crois, je veux dire yeah, c'était tout gelé, l'avez vous reçu? Je comprends pas.","Je j'aimerais ça savoir. J'ai déposé un chèque par photo ce lundi ou mardi mardi je crois. Puis je veux dire y est, c'était tu gelé. L'avez-vous reçu? Je comprends pas."
9141695047580000251_AwaS,9.1417e+18,"[hésitation] J'aimerais ça savoir j'ai déposé un chèque [agent dit hmh] par [hésitation] photo [hésitation] ce lundi ou mardi, mardi je crois, puis je veux dire, il est... c'était-tu gelé, l'avez vous reçu ? Je comprends pas.",J'aimerais ça savoir j'ai déposé un chèque par photo ce lundi ou mardi mardi je crois puis je veux dire que c'est la vie reçu je comprends pas,seize euh j'aimerais ça avoir je ai posé un chèque par euh photo euh c'est lundi ou mardi mardi je crois puis je veux dire il est et tu coli l'avez vous reçu je comprends pas,"J'aimerais ça savoir. J'ai déposé un chèque. Par photo. Ce lundi ou mardi? Mardi, je crois. Puis je veux dire, il est. Situ seule l'avez vous reçu? Je ne comprends pas.","J'aimerais ça savoir. J'ai déposé un chèque. Par photo. Ce lundi ou mardi? Mardi, je crois. Puis je veux dire, il est. C'était tu, celi, l'avez vous reçu? Je comprends pas."
9141695047580000251_NaimaF,9.1417e+18,"[hésitation] J'aimerais ça savoir j'ai déposé un chèque [agent dit hmh] par [hésitation] photo [hésitation] ce lundi ou mardi, mardi je crois, puis je veux dire, il est... c'était-tu gelé, l'avez vous reçu ? Je comprends pas.",J'aimerais ça savoir j'ai déposé un chèque par photo ce lundi ou mardi mardi je crois pis je veux dire il est c'était tu gelé l'avez-vous reçu je comprends pas,dix sept euh j'aimerais ça savoir j'ai déposé un chèque par euh photo euh ce lundi ou mardi mardi je crois puis euh je vais dire euh il est euh c'était tu je l'ai l'avez vous reçu je comprends pas,"Et j'aimerais ça savoir. J'ai déposé un chèque par photo ce lundi ou mardi mardi je crois. Puis je veux dire, il est, c'était tout gelé, l'avez vous reçu? Je comprends pas.","J'aimerais ça savoir. J'ai déposé un chèque par photo ce lundi ou mardi mardi je crois. Puis je veux dire, il est, c'était tu gelé, l'avez vous reçu? Je comprends pas."
9141705672280000251_Charles,9.14171e+18,[hésitation] ben moi j'ai changé de numéro de téléphone donc [hésitation] je l'ai changé sur le site de la banque sur par internet mais quand que j'essaye de rentrer version web ou d'utiliser le mes codes de la banque pour rentrer sur le site du gouvernement ça l'essaye d'envoyer un code vérificateur quand même dans mon ancien numéro.,Ben moi j'ai changé de numéro de téléphone donc je l'ai changé sur le site de la banque et par Internet mais quand que j'essaie de rentrer version Web ou d'utiliser le mes codes de la banque pour rentrer sur le site du gouvernement ça l'essaye d'envoyer un code vérificateur quand même dans mon ancien numéro,dix huit euh ben moi j'ai changé le numéro de téléphone donc euh je l'ai changé sur le site de la banque et par internet mais quand que j'essaye de rentrer version web ou d'utiliser le mes code de la banque pour rentrer sur le site du gouvernement ça essaye d'envoyer un code vérificateur quand même dans mon ancien numéro,"Ben moi j'ai changé de numéro de téléphone donc je l'ai changé sur le site de la Banque et par Internet. Mais quand que j'essaie de rentrer version web où d'utiliser le MES codes de la Banque pour rentrer sur le site du gouvernement, ça l'essaye d'envoyer un code vérificateur quand même dans mon ancien numéro.","Ben moi j'ai changé de numéro de téléphone donc je l'ai changé sur le site de la Banque et par Internet. Mais quand que j'essaie de rentrer version web ou d'utiliser le MES codes de la Banque pour rentrer sur le site du gouvernement, ça l'essaie d'envoyer un code vérificateur quand même. Dans mon ancien numéro."
9141705672280000251_NaimaF,9.14171e+18,[hésitation] ben moi j'ai changé de numéro de téléphone donc [hésitation] je l'ai changé sur le site de la banque sur par internet mais quand que j'essaye de rentrer version web ou d'utiliser le mes codes de la banque pour rentrer sur le site du gouvernement ça l'essaye d'envoyer un code vérificateur quand même dans mon ancien numéro.,Ben moi j'ai changé de numéro de téléphone donc je l'ai changé sur le site de la banque sur par Internet mais quand que j'essaie de rentrer version Web ou d'utiliser le mes codes de la banque pour rentrer sur le site du gouvernement ça l'essaie d'envoyer un code vérificateur quand même dans mon ancien numéro,dix neuf euh ben moi j'ai changé de numéro de téléphone donc euh je l'ai changé sur le site de la banque sur par internet mais quand que j'essaie de rentrer euh version web ou d'utiliser le me code de la banque pour rentrer sur le site du gouvernement ça l'essaye d'envoyer un code vérificateur quand même dans mon ancien numéro,"Ben moi j'ai changé de numéro de téléphone donc je l'ai changé sur le site de la Banque sur par Internet. Mais quand que j'essaye de rentrer version web où d'utiliser le MES codes de la Banque pour rentrer sur le site du gouvernement, ça laissait d'envoyer un code vérificateur quand même dans mon ancien numéro.","Ben moi j'ai changé de numéro de téléphone donc je l'ai changé sur le site de la Banque sur par Internet. Mais quand que j'essaie de rentrer version web ou d'utiliser le MES codes de la Banque pour rentrer sur le site du gouvernement, ça l'essaie d'envoyer un code vérificateur quand même. Dans mon ancien numéro."
9141705672280000251_rima,9.14171e+18,[hésitation] ben moi j'ai changé de numéro de téléphone donc [hésitation] je l'ai changé sur le site de la banque sur par internet mais quand que j'essaye de rentrer version web ou d'utiliser le mes codes de la banque pour rentrer sur le site du gouvernement ça l'essaye d'envoyer un code vérificateur quand même dans mon ancien numéro.,Ben moi j'ai changé de numéro de téléphone donc je l'ai changé sur le site de la banque sur par Internet mais quand j'essaie de rentrer version Web ou d'utiliser le mes codes de la banque pour rentrer sur le site du gouvernement ça l'essaie d'envoyer un code vérificateur quand même dans mon ancien numéro,ben euh ben moi j'ai changé le numéro de téléphone donc euh je l'ai changé sur le site de la barque sur par internet mais quand j'essaie de rentrer version web ou d'utiliser le mec de la banque pour rentrer sur le site du gouvernement ça laissé d'envoyer un code vérificateur and même dans mon ancien numéro,"à€ Ben, moi j'ai changé de numéro de téléphone donc je l'ai changé. Sur le site de la Banque, sur par Internet. Mais quand j'essaie de rentrer version web où t'utiliser le MES codes de la Banque pour rentrer sur le site du gouvernement, ça laissait d'envoyer un code vérificateur quand même dans mon ancien numéro.","À Ben, moi j'ai changé de numéro de téléphone donc je l'ai changé. Sur le site de la Banque, sur par Internet. Mais quand j'essaie de rentrer version web ou tu utiliser le MES codes de la Banque pour rentrer sur le site du gouvernement, ça l'essaie d'envoyer un code vérificateur quand même. Dans mon ancien numéro."
